clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_22_140_signer_THINK_1,YES KNOW LOOK PT_DEM3 GOOD NS_POSSUM GREAT PT_PRO1PL PT_PRO1,YES(0.74) KNOW(0.61) LOOK(0.54) PT_DEM3(0.52) GOOD(0.50) NS_POSSUM(0.49) GREAT(0.47) PT_PRO1PL(0.46) PT_PRO1(0.46),THINK,False
video_22_199_signer_THINK_1,BYE EVERYONE LOOK YES PT_DEM3 GREAT PT_PRO1PL GO HELLO,BYE(0.80) EVERYONE(0.64) LOOK(0.61) YES(0.55) PT_DEM3(0.54) GREAT(0.54) PT_PRO1PL(0.52) GO(0.50) HELLO(0.49),THINK,False
video_23_27_signer_THINK_1,LOOK HELLO,LOOK(0.97) HELLO(0.62),THINK,False
video_23_30_signer_THINK_1,LOOK KNOW PT_PRO1PL WATCH,LOOK(0.69) KNOW(0.53) PT_PRO1PL(0.52) WATCH(0.51),THINK,False
video_24_36_signer_THINK_1,BYE EVERYONE LOOK,BYE(0.92) EVERYONE(0.66) LOOK(0.53),THINK,False
video_24_81_signer_THINK_1,BYE EVERYONE HELLO KNOW YES,BYE(0.85) EVERYONE(0.77) HELLO(0.60) KNOW(0.57) YES(0.46),THINK,False
video_24_140_signer_THINK_1,LOOK WATCH PT_PRO1PL YES GOOD GREAT,LOOK(0.87) WATCH(0.59) PT_PRO1PL(0.58) YES(0.56) GOOD(0.56) GREAT(0.47),THINK,False
video_24_149_signer_THINK_1,LOOK,LOOK(0.91),THINK,False
video_25_87_signer_THINK_1,BYE EVERYONE YES GO PT_PRO1PL KNOW HELLO,BYE(0.80) EVERYONE(0.72) YES(0.56) GO(0.53) PT_PRO1PL(0.51) KNOW(0.48) HELLO(0.46),THINK,False
video_26_53_signer_THINK_1,LOOK,LOOK(1.00),THINK,False
video_26_55_signer_THINK_1,BYE EVERYONE,BYE(0.91) EVERYONE(0.67),THINK,False
video_28_22_signer_THINK_1,LOOK,LOOK(1.00),THINK,False
video_28_165_signer_THINK_1,YES GREAT LOOK NS_SALLY PT_PRO1PL PT_DEM3 GO,YES(0.77) GREAT(0.71) LOOK(0.70) NS_SALLY(0.59) PT_PRO1PL(0.55) PT_DEM3(0.55) GO(0.45),THINK,False
video_29_20_signer_THINK_1,LOOK,LOOK(0.99),THINK,False
video_29_91_signer_THINK_1,LOOK,LOOK(0.99),THINK,False
video_29_117_signer_THINK_1,LOOK WATCH YES BYE NS_SALLY PT_PRO1PL GREAT,LOOK(0.77) WATCH(0.70) YES(0.63) BYE(0.63) NS_SALLY(0.57) PT_PRO1PL(0.56) GREAT(0.54),THINK,False
video_29_162_signer_THINK_1,LOOK KNOW YES NS_SALLY,LOOK(0.84) KNOW(0.65) YES(0.48) NS_SALLY(0.46),THINK,False
video_30_9_signer_THINK_1,LOOK,LOOK(1.00),THINK,False
video_30_67_signer_THINK_1,LOOK,LOOK(0.98),THINK,False
video_31_57_signer_THINK_1,LOOK YES PT_PRO1PL KNOW,LOOK(0.75) YES(0.59) PT_PRO1PL(0.51) KNOW(0.46),THINK,False
video_31_74_signer_THINK_1,LOOK NS_SALLY,LOOK(0.96) NS_SALLY(0.49),THINK,False
video_32_43_signer_THINK_1,BYE EVERYONE LOOK GO YES,BYE(0.79) EVERYONE(0.71) LOOK(0.48) GO(0.48) YES(0.45),THINK,False
video_33_54_signer_THINK_1,YES GOOD LOOK KNOW PT_DEM3,YES(0.63) GOOD(0.62) LOOK(0.58) KNOW(0.55) PT_DEM3(0.49),THINK,False
video_33_55_signer_THINK_1,YES LOOK KNOW NS_POSSUM PT_DEM3 WHAT PT_PRO1 GOOD RIGHT GREAT PT_PRO2 CAN,YES(0.70) LOOK(0.64) KNOW(0.61) NS_POSSUM(0.59) PT_DEM3(0.58) WHAT(0.57) PT_PRO1(0.53) GOOD(0.53) RIGHT(0.50) GREAT(0.49) PT_PRO2(0.47) CAN(0.47),THINK,False
video_33_151_signer_THINK_1,BYE YES EVERYONE LOOK,BYE(0.80) YES(0.66) EVERYONE(0.52) LOOK(0.49),THINK,False
video_34_49_signer_THINK_1,LOOK,LOOK(0.93),THINK,False
video_34_71_signer_THINK_1,LOOK BYE,LOOK(0.85) BYE(0.64),THINK,False
video_34_82_signer_THINK_1,BYE LOOK EVERYONE,BYE(0.91) LOOK(0.76) EVERYONE(0.57),THINK,False
video_34_118_signer_THINK_1,LOOK,LOOK(0.96),THINK,False
video_35_18_signer_THINK_1,YES LOOK WATCH GREAT PT_DEM3 PT_PRO1PL GOOD NS_SALLY,YES(0.78) LOOK(0.68) WATCH(0.67) GREAT(0.62) PT_DEM3(0.61) PT_PRO1PL(0.55) GOOD(0.50) NS_SALLY(0.47),THINK,False
video_35_49_signer_THINK_1,YES KNOW FINISH GO PT_PRO1PL PT_PRO1 GOOD WATCH GREAT READY,YES(0.65) KNOW(0.65) FINISH(0.62) GO(0.60) PT_PRO1PL(0.59) PT_PRO1(0.54) GOOD(0.54) WATCH(0.52) GREAT(0.51) READY(0.46),THINK,False
video_1_20_signer_WHAT_1,LOOK NS_SALLY KNOW,LOOK(0.82) NS_SALLY(0.56) KNOW(0.55),WHAT,False
video_1_74_signer_WHAT_1,FINISH NOW READY GOOD YES PT_PRO1PL WHAT GO KNOW TIME PT_PRO1 PT_DEM3,FINISH(0.68) NOW(0.64) READY(0.63) GOOD(0.62) YES(0.59) PT_PRO1PL(0.56) WHAT(0.52) GO(0.51) KNOW(0.51) TIME(0.49) PT_PRO1(0.48) PT_DEM3(0.45),WHAT,False
video_1_92_signer_WHAT_1,YES WATCH GREAT PT_DEM3 GOOD LOOK WHAT PT_PRO1PL,YES(0.84) WATCH(0.71) GREAT(0.64) PT_DEM3(0.64) GOOD(0.62) LOOK(0.61) WHAT(0.48) PT_PRO1PL(0.45),WHAT,False
video_2_18_signer_WHAT_1,YES LOOK GREAT PT_DEM3 PT_PRO1PL NS_SALLY GOOD WHAT,YES(0.74) LOOK(0.69) GREAT(0.63) PT_DEM3(0.63) PT_PRO1PL(0.55) NS_SALLY(0.54) GOOD(0.51) WHAT(0.49),WHAT,False
video_2_29_signer_WHAT_1,NS_SALLY LOOK GOOD WHAT PT_DEM3 YES,NS_SALLY(0.77) LOOK(0.68) GOOD(0.62) WHAT(0.60) PT_DEM3(0.50) YES(0.47),WHAT,False
video_2_38_signer_WHAT_1,LOOK NS_SALLY YES PT_PRO1PL GREAT WHAT GOOD WATCH,LOOK(0.70) NS_SALLY(0.69) YES(0.66) PT_PRO1PL(0.53) GREAT(0.53) WHAT(0.52) GOOD(0.50) WATCH(0.50),WHAT,False
video_2_47_signer_WHAT_1,NS_SALLY LOOK YES WHAT GOOD GREAT PT_PRO1PL PT_DEM3 KNOW,NS_SALLY(0.79) LOOK(0.70) YES(0.57) WHAT(0.56) GOOD(0.53) GREAT(0.51) PT_PRO1PL(0.50) PT_DEM3(0.50) KNOW(0.49),WHAT,False
video_2_49_signer_WHAT_1,LOOK NS_SALLY WHAT YES GOOD PT_DEM3 GREAT,LOOK(0.85) NS_SALLY(0.83) WHAT(0.58) YES(0.57) GOOD(0.57) PT_DEM3(0.55) GREAT(0.51),WHAT,False
video_2_63_signer_WHAT_1,LOOK NS_SALLY PT_PRO1PL GREAT YES WATCH,LOOK(0.83) NS_SALLY(0.78) PT_PRO1PL(0.65) GREAT(0.63) YES(0.63) WATCH(0.60),WHAT,False
video_2_64_signer_WHAT_1,YES PT_DEM3 GREAT LOOK RIGHT NS_POSSUM GOOD,YES(0.89) PT_DEM3(0.68) GREAT(0.67) LOOK(0.66) RIGHT(0.57) NS_POSSUM(0.51) GOOD(0.46),WHAT,False
video_2_72_signer_WHAT_1,LOOK BYE,LOOK(0.70) BYE(0.61),WHAT,False
video_2_76_signer_WHAT_1,KNOW YES LOOK PT_DEM3 GREAT NS_SALLY,KNOW(0.73) YES(0.72) LOOK(0.67) PT_DEM3(0.66) GREAT(0.56) NS_SALLY(0.46),WHAT,False
video_2_113_signer_WHAT_1,KNOW LOOK YES PT_PRO1 GO,KNOW(0.59) LOOK(0.58) YES(0.50) PT_PRO1(0.50) GO(0.47),WHAT,False
video_3_104_signer_WHAT_1,YES GOOD PT_DEM3 WHAT LOOK GREAT,YES(0.77) GOOD(0.77) PT_DEM3(0.72) WHAT(0.60) LOOK(0.57) GREAT(0.50),WHAT,False
video_4_17_signer_WHAT_1,YES PT_DEM3 GOOD LOOK GREAT WHAT,YES(0.89) PT_DEM3(0.72) GOOD(0.72) LOOK(0.66) GREAT(0.62) WHAT(0.53),WHAT,False
video_5_55_signer_WHAT_1,LOOK YES GOOD NS_SALLY WHAT PT_DEM3 GREAT,LOOK(0.71) YES(0.69) GOOD(0.69) NS_SALLY(0.64) WHAT(0.60) PT_DEM3(0.59) GREAT(0.50),WHAT,False
video_6_42_signer_WHAT_1,NS_SALLY LOOK GOOD PT_DEM3 WHAT YES GREAT,NS_SALLY(0.77) LOOK(0.73) GOOD(0.63) PT_DEM3(0.56) WHAT(0.56) YES(0.56) GREAT(0.48),WHAT,False
video_7_14_signer_WHAT_1,YES GOOD LOOK PT_DEM3 WHAT GREAT,YES(0.70) GOOD(0.70) LOOK(0.60) PT_DEM3(0.60) WHAT(0.55) GREAT(0.50),WHAT,False
video_7_40_signer_WHAT_1,NS_SALLY LOOK YES GREAT PT_DEM3 WHAT KNOW GOOD PT_PRO1PL PT_PRO1,NS_SALLY(0.69) LOOK(0.66) YES(0.65) GREAT(0.63) PT_DEM3(0.62) WHAT(0.58) KNOW(0.56) GOOD(0.55) PT_PRO1PL(0.50) PT_PRO1(0.48),WHAT,False
video_7_82_signer_WHAT_1,NS_SALLY LOOK PT_DEM3 GOOD WHAT YES KNOW,NS_SALLY(0.68) LOOK(0.67) PT_DEM3(0.62) GOOD(0.61) WHAT(0.54) YES(0.49) KNOW(0.46),WHAT,False
video_7_89_signer_WHAT_1,GOOD WHAT YES KNOW PT_PRO1 FINISH NS_SALLY PT_DEM3 PT_PRO1PL READY,GOOD(0.65) WHAT(0.62) YES(0.57) KNOW(0.56) PT_PRO1(0.55) FINISH(0.52) NS_SALLY(0.51) PT_DEM3(0.50) PT_PRO1PL(0.47) READY(0.46),WHAT,False
video_9_24_signer_WHAT_1,NS_SALLY YES PT_DEM3 WHAT KNOW GOOD LOOK PT_PRO1 GREAT,NS_SALLY(0.74) YES(0.70) PT_DEM3(0.66) WHAT(0.65) KNOW(0.64) GOOD(0.62) LOOK(0.60) PT_PRO1(0.54) GREAT(0.52),WHAT,False
video_10_20_signer_WHAT_1,LOOK PT_PRO1PL,LOOK(0.80) PT_PRO1PL(0.49),WHAT,False
video_10_31_signer_WHAT_1,FINISH PT_PRO1PL GO TIME WATCH KNOW YES NOW PT_PRO1 GOOD LOOK,FINISH(0.61) PT_PRO1PL(0.61) GO(0.61) TIME(0.58) WATCH(0.56) KNOW(0.52) YES(0.50) NOW(0.49) PT_PRO1(0.48) GOOD(0.47) LOOK(0.45),WHAT,False
video_10_43_signer_WHAT_1,NS_SALLY LOOK WHAT GOOD PT_PRO1PL ONE PT_DEM3 PT_PRO1,NS_SALLY(0.83) LOOK(0.69) WHAT(0.61) GOOD(0.54) PT_PRO1PL(0.52) ONE(0.52) PT_DEM3(0.47) PT_PRO1(0.47),WHAT,False
video_10_51_signer_WHAT_1,YES PT_DEM3 GREAT LOOK KNOW WHAT GOOD,YES(0.88) PT_DEM3(0.76) GREAT(0.72) LOOK(0.71) KNOW(0.60) WHAT(0.49) GOOD(0.47),WHAT,False
video_11_72_signer_WHAT_1,LOOK KNOW FINISH GOOD NS_SALLY PT_PRO1 PT_PRO1PL WHAT,LOOK(0.57) KNOW(0.56) FINISH(0.51) GOOD(0.50) NS_SALLY(0.47) PT_PRO1(0.46) PT_PRO1PL(0.46) WHAT(0.45),WHAT,False
video_11_83_signer_WHAT_1,LOOK YES PT_DEM3 GOOD GREAT WHAT NS_SALLY PT_PRO1PL,LOOK(0.81) YES(0.66) PT_DEM3(0.64) GOOD(0.61) GREAT(0.58) WHAT(0.53) NS_SALLY(0.53) PT_PRO1PL(0.46),WHAT,False
video_13_100_signer_WHAT_1,LOOK NS_SALLY PT_PRO1PL GOOD YES GREAT WHAT READY PT_DEM3,LOOK(0.83) NS_SALLY(0.71) PT_PRO1PL(0.69) GOOD(0.61) YES(0.60) GREAT(0.57) WHAT(0.50) READY(0.49) PT_DEM3(0.47),WHAT,False
video_16_155_signer_WHAT_1,YES GOOD PT_DEM3 RIGHT WHAT LOOK GREAT,YES(0.80) GOOD(0.71) PT_DEM3(0.62) RIGHT(0.62) WHAT(0.58) LOOK(0.53) GREAT(0.46),WHAT,False
video_17_28_signer_WHAT_1,NS_SALLY PT_PRO1PL YES LOOK GREAT WHAT READY GO GOOD FINISH WATCH PT_DEM3,NS_SALLY(0.74) PT_PRO1PL(0.66) YES(0.64) LOOK(0.60) GREAT(0.57) WHAT(0.54) READY(0.54) GO(0.52) GOOD(0.51) FINISH(0.51) WATCH(0.47) PT_DEM3(0.46),WHAT,False
video_17_80_signer_WHAT_1,YES GOOD PT_DEM3 WHAT RIGHT GREAT KNOW LOOK,YES(0.83) GOOD(0.69) PT_DEM3(0.66) WHAT(0.60) RIGHT(0.59) GREAT(0.48) KNOW(0.47) LOOK(0.47),WHAT,False
video_18_27_signer_WHAT_1,YES PT_DEM3 KNOW GREAT LOOK WHAT GOOD,YES(0.86) PT_DEM3(0.73) KNOW(0.71) GREAT(0.67) LOOK(0.64) WHAT(0.55) GOOD(0.53),WHAT,False
video_18_138_signer_WHAT_1,NS_SALLY PT_PRO1PL LOOK PT_DEM3 KNOW FINISH GREAT GOOD YES GO WHAT READY WATCH,NS_SALLY(0.68) PT_PRO1PL(0.60) LOOK(0.55) PT_DEM3(0.53) KNOW(0.53) FINISH(0.53) GREAT(0.52) GOOD(0.52) YES(0.50) GO(0.50) WHAT(0.48) READY(0.45) WATCH(0.45),WHAT,False
video_1_82_signer_GOOD_1,YES PT_DEM3 GREAT GOOD WATCH WHAT LOOK,YES(0.86) PT_DEM3(0.67) GREAT(0.65) GOOD(0.63) WATCH(0.63) WHAT(0.63) LOOK(0.55),GOOD,False
video_2_57_signer_GOOD_1,YES PT_PRO1PL FINISH GOOD GREAT LOOK GO PT_DEM3 READY,YES(0.75) PT_PRO1PL(0.64) FINISH(0.61) GOOD(0.60) GREAT(0.54) LOOK(0.53) GO(0.53) PT_DEM3(0.51) READY(0.50),GOOD,False
video_3_26_signer_GOOD_1,GOOD YES PT_DEM3 LOOK WHAT GREAT PT_PRO1PL READY FINISH,GOOD(0.67) YES(0.66) PT_DEM3(0.58) LOOK(0.57) WHAT(0.55) GREAT(0.49) PT_PRO1PL(0.49) READY(0.49) FINISH(0.47),GOOD,False
video_4_12_signer_GOOD_1,YES GOOD LOOK READY FINISH PT_DEM3 WHAT PT_PRO1PL GREAT NOW,YES(0.69) GOOD(0.67) LOOK(0.56) READY(0.55) FINISH(0.55) PT_DEM3(0.55) WHAT(0.53) PT_PRO1PL(0.53) GREAT(0.49) NOW(0.47),GOOD,False
video_5_60_signer_GOOD_1,YES GOOD LOOK PT_DEM3 GREAT PT_PRO1PL WHAT FINISH,YES(0.75) GOOD(0.66) LOOK(0.56) PT_DEM3(0.56) GREAT(0.52) PT_PRO1PL(0.49) WHAT(0.49) FINISH(0.47),GOOD,False
video_5_91_signer_GOOD_1,GOOD YES PT_DEM3 WHAT LOOK,GOOD(0.80) YES(0.71) PT_DEM3(0.63) WHAT(0.61) LOOK(0.53),GOOD,False
video_5_104_signer_GOOD_1,NOW LOOK READY PT_DEM3 GOOD WHAT ALL FINISH NEXT YES ONE,NOW(0.68) LOOK(0.67) READY(0.63) PT_DEM3(0.61) GOOD(0.61) WHAT(0.60) ALL(0.58) FINISH(0.57) NEXT(0.55) YES(0.53) ONE(0.51),GOOD,False
video_6_108_signer_GOOD_1,YES GOOD WHAT LOOK NS_POSSUM GREAT PT_DEM3 FINISH GO,YES(0.67) GOOD(0.61) WHAT(0.53) LOOK(0.51) NS_POSSUM(0.50) GREAT(0.49) PT_DEM3(0.48) FINISH(0.46) GO(0.46),GOOD,False
video_7_11_signer_GOOD_1,YES KNOW GOOD PT_DEM3 WATCH PT_PRO1 GREAT WHAT,YES(0.75) KNOW(0.72) GOOD(0.64) PT_DEM3(0.57) WATCH(0.52) PT_PRO1(0.52) GREAT(0.52) WHAT(0.52),GOOD,False
video_7_45_signer_GOOD_1,YES WHAT NS_SALLY PT_DEM3 GOOD PT_PRO1 KNOW WATCH PT_PRO3 PT_PRO1PL GREAT GO,YES(0.73) WHAT(0.67) NS_SALLY(0.61) PT_DEM3(0.57) GOOD(0.55) PT_PRO1(0.55) KNOW(0.55) WATCH(0.54) PT_PRO3(0.53) PT_PRO1PL(0.49) GREAT(0.47) GO(0.46),GOOD,False
video_7_83_signer_GOOD_1,GOOD WHAT ONE PT_DEM3 YES LOOK READY PT_PRO1 NOW NS_SALLY FINISH KNOW PT_PRO1PL,GOOD(0.69) WHAT(0.67) ONE(0.61) PT_DEM3(0.60) YES(0.59) LOOK(0.58) READY(0.54) PT_PRO1(0.54) NOW(0.51) NS_SALLY(0.50) FINISH(0.48) KNOW(0.47) PT_PRO1PL(0.46),GOOD,False
video_9_93_signer_GOOD_1,YES GOOD WHAT PT_DEM3 RIGHT LOOK KNOW NS_POSSUM,YES(0.75) GOOD(0.66) WHAT(0.60) PT_DEM3(0.54) RIGHT(0.51) LOOK(0.49) KNOW(0.46) NS_POSSUM(0.45),GOOD,False
video_11_46_signer_GOOD_1,READY NOW FINISH PT_PRO1PL GOOD WHAT GO YES LOOK NEXT,READY(0.76) NOW(0.71) FINISH(0.66) PT_PRO1PL(0.63) GOOD(0.59) WHAT(0.54) GO(0.51) YES(0.49) LOOK(0.47) NEXT(0.46),GOOD,False
video_11_112_signer_GOOD_1,GOOD YES WHAT READY PT_DEM3 LOOK FINISH RIGHT,GOOD(0.75) YES(0.72) WHAT(0.57) READY(0.56) PT_DEM3(0.55) LOOK(0.54) FINISH(0.46) RIGHT(0.45),GOOD,False
video_13_103_signer_GOOD_1,YES PT_DEM3 GOOD WHAT GREAT LOOK READY RIGHT,YES(0.77) PT_DEM3(0.68) GOOD(0.68) WHAT(0.61) GREAT(0.60) LOOK(0.58) READY(0.51) RIGHT(0.50),GOOD,False
video_13_148_signer_GOOD_1,BYE HELLO EVERYONE,BYE(0.88) HELLO(0.83) EVERYONE(0.78),GOOD,False
video_14_32_signer_GOOD_1,LOOK,LOOK(1.00),GOOD,False
video_15_29_signer_GOOD_1,BYE LOOK NS_POSSUM GREAT GO NS_SALLY PT_DEM3,BYE(0.81) LOOK(0.74) NS_POSSUM(0.57) GREAT(0.50) GO(0.49) NS_SALLY(0.47) PT_DEM3(0.47),GOOD,False
video_15_75_signer_GOOD_1,NS_SALLY LOOK PT_DEM3 GREAT WHAT PT_PRO1PL YES NEXT GOOD,NS_SALLY(0.83) LOOK(0.69) PT_DEM3(0.58) GREAT(0.58) WHAT(0.57) PT_PRO1PL(0.57) YES(0.52) NEXT(0.47) GOOD(0.46),GOOD,False
video_17_8_signer_GOOD_1,PT_PRO1PL GO FINISH READY LOOK YES KNOW GREAT NOW WHAT PT_PRO1 GOOD,PT_PRO1PL(0.59) GO(0.54) FINISH(0.54) READY(0.53) LOOK(0.52) YES(0.51) KNOW(0.50) GREAT(0.49) NOW(0.48) WHAT(0.47) PT_PRO1(0.46) GOOD(0.46),GOOD,False
video_40_153_signer_TIME_1,FINISH YES PT_PRO1PL READY GO TIME KNOW WATCH GOOD NOW GREAT PT_PRO1 WHAT,FINISH(0.69) YES(0.62) PT_PRO1PL(0.60) READY(0.59) GO(0.58) TIME(0.56) KNOW(0.53) WATCH(0.53) GOOD(0.51) NOW(0.51) GREAT(0.48) PT_PRO1(0.48) WHAT(0.47),TIME,False
video_41_205_signer_TIME_1,BYE LOOK,BYE(0.80) LOOK(0.71),TIME,False
video_41_206_signer_TIME_1,FINISH YES KNOW GO PT_PRO1PL READY NOW GREAT WHAT PT_PRO1 LOOK PT_DEM3,FINISH(0.61) YES(0.54) KNOW(0.53) GO(0.53) PT_PRO1PL(0.52) READY(0.50) NOW(0.49) GREAT(0.49) WHAT(0.49) PT_PRO1(0.48) LOOK(0.48) PT_DEM3(0.45),TIME,False
video_42_139_signer_TIME_1,LOOK PT_PRO1PL BYE WATCH GO FINISH READY YES,LOOK(0.62) PT_PRO1PL(0.62) BYE(0.53) WATCH(0.52) GO(0.48) FINISH(0.48) READY(0.47) YES(0.45),TIME,False
video_44_33_signer_TIME_1,BYE PT_PRO1PL GO READY FINISH EVERYONE YES LOOK NOW GOOD GREAT,BYE(0.80) PT_PRO1PL(0.63) GO(0.59) READY(0.58) FINISH(0.55) EVERYONE(0.52) YES(0.51) LOOK(0.48) NOW(0.45) GOOD(0.45) GREAT(0.45),TIME,False
video_44_48_signer_TIME_1,LOOK NS_SALLY PT_PRO1PL GREAT WATCH,LOOK(0.84) NS_SALLY(0.71) PT_PRO1PL(0.53) GREAT(0.48) WATCH(0.45),TIME,False
video_1_81_signer_GO_1,YES GREAT LOOK PT_DEM3 GOOD,YES(0.89) GREAT(0.71) LOOK(0.61) PT_DEM3(0.56) GOOD(0.48),GO,False
video_2_37_signer_GO_1,BYE EVERYONE,BYE(0.90) EVERYONE(0.71),GO,False
video_2_45_signer_GO_1,LOOK GO PT_PRO1PL NS_SALLY,LOOK(0.63) GO(0.59) PT_PRO1PL(0.48) NS_SALLY(0.45),GO,False
video_2_106_signer_GO_1,BYE PT_PRO1PL YES WATCH GO FINISH LOOK GREAT READY,BYE(0.65) PT_PRO1PL(0.62) YES(0.59) WATCH(0.57) GO(0.54) FINISH(0.52) LOOK(0.49) GREAT(0.46) READY(0.45),GO,False
video_2_116_signer_GO_1,LOOK YES FINISH GO PT_PRO1 KNOW,LOOK(0.55) YES(0.52) FINISH(0.51) GO(0.48) PT_PRO1(0.47) KNOW(0.47),GO,False
video_3_21_signer_GO_1,YES LOOK GREAT PT_DEM3 WHAT GOOD PT_PRO1PL GO,YES(0.77) LOOK(0.73) GREAT(0.69) PT_DEM3(0.63) WHAT(0.50) GOOD(0.50) PT_PRO1PL(0.49) GO(0.46),GO,False
video_3_101_signer_GO_1,YES PT_PRO1PL GOOD FINISH GREAT GO PT_DEM3 LOOK,YES(0.72) PT_PRO1PL(0.56) GOOD(0.51) FINISH(0.51) GREAT(0.50) GO(0.48) PT_DEM3(0.47) LOOK(0.47),GO,False
video_3_122_signer_GO_1,YES GREAT WATCH PT_PRO1PL GOOD LOOK PT_DEM3 WHAT GO,YES(0.73) GREAT(0.62) WATCH(0.59) PT_PRO1PL(0.56) GOOD(0.55) LOOK(0.54) PT_DEM3(0.51) WHAT(0.47) GO(0.46),GO,False
video_4_60_signer_GO_1,YES PT_DEM3 LOOK GREAT GOOD WHAT,YES(0.91) PT_DEM3(0.78) LOOK(0.75) GREAT(0.73) GOOD(0.60) WHAT(0.54),GO,False
video_4_63_signer_GO_1,LOOK YES GREAT KNOW PT_DEM3 GO,LOOK(0.63) YES(0.63) GREAT(0.53) KNOW(0.50) PT_DEM3(0.49) GO(0.46),GO,False
video_5_38_signer_GO_1,YES GOOD GREAT PT_DEM3 PT_PRO1PL FINISH WHAT,YES(0.81) GOOD(0.67) GREAT(0.57) PT_DEM3(0.54) PT_PRO1PL(0.50) FINISH(0.49) WHAT(0.46),GO,False
video_5_73_signer_GO_1,YES BYE GREAT PT_DEM3 PT_PRO1PL LOOK GO KNOW WHAT,YES(0.65) BYE(0.61) GREAT(0.58) PT_DEM3(0.57) PT_PRO1PL(0.56) LOOK(0.55) GO(0.51) KNOW(0.46) WHAT(0.45),GO,False
video_5_99_signer_GO_1,YES GOOD NS_POSSUM PT_DEM3 LOOK PT_PRO1PL GO GREAT WHAT RIGHT FINISH,YES(0.70) GOOD(0.60) NS_POSSUM(0.52) PT_DEM3(0.51) LOOK(0.50) PT_PRO1PL(0.49) GO(0.48) GREAT(0.47) WHAT(0.47) RIGHT(0.46) FINISH(0.46),GO,False
video_7_27_signer_GO_1,YES GOOD PT_DEM3 READY LOOK PT_PRO1PL KNOW WHAT GREAT FINISH,YES(0.73) GOOD(0.61) PT_DEM3(0.56) READY(0.54) LOOK(0.53) PT_PRO1PL(0.53) KNOW(0.50) WHAT(0.48) GREAT(0.47) FINISH(0.46),GO,False
video_8_55_signer_GO_1,LOOK NS_SALLY WHAT GOOD YES PT_PRO1PL NOW GREAT READY,LOOK(0.79) NS_SALLY(0.69) WHAT(0.57) GOOD(0.55) YES(0.50) PT_PRO1PL(0.49) NOW(0.48) GREAT(0.47) READY(0.47),GO,False
video_9_38_signer_GO_1,YES FINISH PT_PRO1PL GO GREAT GOOD PT_PRO2 NS_POSSUM READY,YES(0.69) FINISH(0.59) PT_PRO1PL(0.55) GO(0.53) GREAT(0.52) GOOD(0.52) PT_PRO2(0.48) NS_POSSUM(0.47) READY(0.45),GO,False
video_11_17_signer_GO_1,YES KNOW BYE GO PT_PRO1PL PT_DEM3 GREAT PT_PRO1 WATCH,YES(0.63) KNOW(0.61) BYE(0.59) GO(0.53) PT_PRO1PL(0.53) PT_DEM3(0.49) GREAT(0.47) PT_PRO1(0.47) WATCH(0.46),GO,False
video_11_29_signer_GO_1,BYE PT_PRO1PL YES READY FINISH GOOD LOOK GO NOW,BYE(0.65) PT_PRO1PL(0.62) YES(0.61) READY(0.61) FINISH(0.57) GOOD(0.56) LOOK(0.54) GO(0.53) NOW(0.50),GO,False
video_11_34_signer_GO_1,EVERYONE BYE YES HELLO GREAT GO GOOD PT_PRO3 PT_PRO1PL PT_DEM3 NS_POSSUM READY WHAT,EVERYONE(0.70) BYE(0.66) YES(0.63) HELLO(0.62) GREAT(0.53) GO(0.52) GOOD(0.52) PT_PRO3(0.51) PT_PRO1PL(0.51) PT_DEM3(0.50) NS_POSSUM(0.48) READY(0.47) WHAT(0.46),GO,False
video_11_54_signer_GO_1,YES GREAT GO FINISH PT_PRO1PL READY BYE GOOD KNOW PT_DEM3,YES(0.65) GREAT(0.65) GO(0.61) FINISH(0.61) PT_PRO1PL(0.60) READY(0.55) BYE(0.48) GOOD(0.48) KNOW(0.46) PT_DEM3(0.46),GO,False
video_12_8_signer_GO_1,LOOK MAKE NOW FINISH KNOW WHAT GOOD ONE PT_PRO1,LOOK(0.63) MAKE(0.55) NOW(0.52) FINISH(0.52) KNOW(0.50) WHAT(0.50) GOOD(0.49) ONE(0.48) PT_PRO1(0.48),GO,False
video_12_16_signer_GO_1,NOW READY PT_PRO1PL FINISH GO LOOK GOOD YES WHAT ONE PT_PRO2 PT_PRO1,NOW(0.70) READY(0.69) PT_PRO1PL(0.62) FINISH(0.59) GO(0.57) LOOK(0.56) GOOD(0.55) YES(0.52) WHAT(0.52) ONE(0.51) PT_PRO2(0.47) PT_PRO1(0.46),GO,False
video_12_24_signer_GO_1,YES GOOD READY WHAT PT_DEM3 FINISH NOW LOOK,YES(0.71) GOOD(0.71) READY(0.56) WHAT(0.54) PT_DEM3(0.54) FINISH(0.53) NOW(0.52) LOOK(0.49),GO,False
video_12_29_signer_GO_1,BYE PT_PRO1PL FINISH GO READY KNOW TIME YES NOW PT_PRO1 LOOK WATCH,BYE(0.59) PT_PRO1PL(0.59) FINISH(0.59) GO(0.58) READY(0.51) KNOW(0.50) TIME(0.49) YES(0.49) NOW(0.49) PT_PRO1(0.47) LOOK(0.47) WATCH(0.46),GO,False
video_12_93_signer_GO_1,LOOK YES GREAT NS_SALLY PT_PRO1PL PT_DEM3 GO WHAT,LOOK(0.73) YES(0.71) GREAT(0.71) NS_SALLY(0.62) PT_PRO1PL(0.60) PT_DEM3(0.51) GO(0.49) WHAT(0.46),GO,False
