;Video_Name;Video_Clip_Name;Subtitle;Split;Signer_ID
6677;Video_47;video_47_80;shall we watch .;test;1
6678;Video_47;video_47_81;yeah let us watch .;train;2
6679;Video_47;video_47_82;that looked so interesting .;train;1
6680;Video_47;video_47_83;yeah it did .;train;2
6681;Video_47;video_47_84;i loved seeing their ideas them taking the line for a walk and then coloring in the shapes .;train;2
6682;Video_47;video_47_85;yes they picked some lovely colors did not they .;train;1
6683;Video_47;video_47_86;their drawings look beautiful .;train;1
6684;Video_47;video_47_87;they did .;train;2
6685;Video_47;video_47_88;but i have got an idea now .;test;2
6686;Video_47;video_47_89;we can go and use the rope outside .;train;2
6687;Video_47;video_47_90;possum i do not think those crayons are big enough .;train;2
6688;Video_47;video_47_91;i know sally .;train;2
6689;Video_47;video_47_92;quick come with me .;train;2
6690;Video_47;video_47_93;what are you thinking about for this .;train;1
6691;Video_47;video_47_94;well i am thinking we can use things from the garden and the yard and use them to fill in the spaces .;train;2
6692;Video_47;video_47_95;that is a brilliant idea .;test;1
6693;Video_47;video_47_96;i know .;train;2
6694;Video_47;video_47_97;we could use the leaves you raked up .;train;2
6695;Video_47;video_47_98;why not let us go .;train;1
6696;Video_47;video_47_99;alright what is next .;train;1
6697;Video_47;video_47_100;i know .;train;2
6698;Video_47;video_47_101;i will climb up my tree so that i can get a better view .;train;2
6699;Video_47;video_47_102;i know more color .;train;2
6700;Video_47;video_47_104;sally have you got anything colorful in your fridge .;train;2
6701;Video_47;video_47_105;yes .;train;1
6702;Video_47;video_47_106;i have got some lovely yellow lemons .;train;1
6703;Video_47;video_47_107;great i will go get them .;test;2
6704;Video_47;video_47_109;sally there is not enough .;train;2
6705;Video_47;video_47_110;do not worry i have got plenty in my tree i will bring them out .;train;2
6706;Video_47;video_47_112;you have got a lot of lemons there possum .;train;1
6707;Video_47;video_47_114;well just in case you run out sally .;train;2
6708;Video_47;video_47_115;lemons can be used for all sorts of things .;train;2
6709;Video_47;video_47_116;alright .;train;1
6710;Video_47;video_47_118;that looks lovely it is great .;train;1
6711;Video_47;video_47_119;what other color can we use .;train;1
6712;Video_47;video_47_120;i know i have got a red tomato in my fridge .;train;1
6713;Video_47;video_47_121;i have got some too .;train;2
6714;Video_47;video_47_122;what is next .;train;2
6715;Video_47;video_47_123;right i am thinking carrots .;train;1
6716;Video_47;video_47_124;ok .;train;1
6717;Video_47;video_47_126;apples .;train;2
6718;Video_47;video_47_127;great what is next .;train;2
6719;Video_47;video_47_128;some bananas .;train;1
6720;Video_47;video_47_129;what is next .;train;2
6721;Video_47;video_47_130;what else do you have in there .;train;1
6722;Video_47;video_47_131;i have got some onions .;train;1
6723;Video_47;video_47_132;me too .;test;1
6724;Video_47;video_47_133;great what should we have next .;test;1
6725;Video_47;video_47_134;i have got some brown onions .;train;1
6726;Video_47;video_47_135;me too .;train;2
6727;Video_47;video_47_138;what have i got .;train;1
6728;Video_47;video_47_139;what have i got .;train;1
6729;Video_47;video_47_140;i have got some apricots .;train;1
6730;Video_47;video_47_141;you do .;train;2
6731;Video_47;video_47_142;look at all those apricots .;train;1
6732;Video_47;video_47_143;that is beautiful .;train;1
6733;Video_47;video_47_146;i know .;train;1
6734;Video_47;video_47_147;we need to put something in there .;test;1
6735;Video_47;video_47_148;let me think what i have got .;train;1
6736;Video_47;video_47_149;i know .;train;1
6737;Video_47;video_47_150;i have got some lovely roses on the ground over there .;train;1
6738;Video_47;video_47_151;yeah good idea .;train;1
6739;Video_47;video_47_153;it is beautiful .;dev;2
6740;Video_47;video_47_154;hang on i am gonna have a look at the top of my tree .;dev;2
6741;Video_47;video_47_155;look at all the different colors .;train;2
6742;Video_47;video_47_157;well it looks beautiful .;train;2
6743;Video_47;video_47_158;it looks so good .;train;2
6744;Video_47;video_47_159;we have made some fantastic art sally .;train;2
6745;Video_47;video_47_160;it looks so good .;train;1
6746;Video_47;video_47_161;yes .;train;1
6747;Video_47;video_47_162;art is a special way that people can use to communicate with each other .;train;1
6748;Video_47;video_47_163;sally i wanna do it again .;train;2
6749;Video_47;video_47_164;well we could do it again .;dev;2
6750;Video_47;video_47_165;i wanna start all over again .;train;2
6751;Video_47;video_47_166;yes we could .;train;1
6752;Video_47;video_47_167;but before we do our time is up .;train;1
6753;Video_47;video_47_168;thanks for watching .;train;1
6754;Video_47;video_47_169;see you next time .;train;1
6755;Video_47;video_47_170;bye .;train;2
6756;Video_47;video_47_171;bye .;train;2
6757;Video_47;video_47_172;right sally what i wanna do is i wanna move those over here .;train;2
6758;Video_48;video_48_1;i am sally .;train;1
6759;Video_48;video_48_2;i am possum .;train;2
6760;Video_48;video_48_3;hello .;train;2
6761;Video_48;video_48_4;hello everyone look at possum he is so absorbed in his cutting .;train;1
6762;Video_48;video_48_5;hi sally .;train;2
6763;Video_48;video_48_6;hi possum what are you doing .;test;1
6764;Video_48;video_48_7;i am just cutting out some shapes out of all these different things .;train;2
6765;Video_48;video_48_8;sally is this a square .;train;2
6766;Video_48;video_48_9;if you look all the sides are the same length .;train;1
6767;Video_48;video_48_10;it has got four corners so yes it is a square .;train;1
6768;Video_48;video_48_12;is this a triangle .;train;2
6769;Video_48;video_48_13;yes that is a triangle .;train;1
6770;Video_48;video_48_14;sally i tried to make a circle .;train;2
6771;Video_48;video_48_16;it is a lovely shape but it is not really a perfect circle is it .;train;1
6772;Video_48;video_48_17;but i could show you some different ways that we could make some lovely circles .;train;1
6773;Video_48;video_48_18;we could use a dinner plate .;train;1
6774;Video_48;video_48_19;we could stencil an outline of that on some paper .;train;1
6775;Video_48;video_48_20;there is another one that is good fun that i like to do .;train;1
6776;Video_48;video_48_21;would you like me to show you have you got some string .;train;1
6777;Video_48;video_48_22;string here it is .;train;2
6778;Video_48;video_48_23;great and a black crayon .;train;1
6779;Video_48;video_48_24;if you could move the papers please possum .;train;1
6780;Video_48;video_48_26;that looks great .;train;2
6781;Video_48;video_48_27;would you like to try possum .;test;1
6782;Video_48;video_48_28;hello come on in .;train;1
6783;Video_48;video_48_29;hello jay .;train;2
6784;Video_48;video_48_30;it is jay .;train;2
6785;Video_48;video_48_31;yes jay is here .;train;1
6786;Video_48;video_48_32;would you like a cold drink .;train;1
6787;Video_48;video_48_33;sally why is jay wearing this .;train;2
6788;Video_48;video_48_34;well this week jay is working at the school .;train;1
6789;Video_48;video_48_35;he is going to be the crossing guard for the week .;train;1
6790;Video_48;video_48_36;sally what is this he is holding .;train;2
6791;Video_48;video_48_37;well it is a very important job that he is doing .;train;1
6792;Video_48;video_48_38;obviously there are roads the children have to cross to get to school .;train;1
6793;Video_48;video_48_39;there are cars that drive on those roads .;train;1
6794;Video_48;video_48_40;it can be a bit dangerous and unsafe sometimes .;train;1
6795;Video_48;video_48_41;so jay will stand on the road and stop the cars to make sure the children get there safely .;train;1
6796;Video_48;video_48_42;that is why he has dressed like that .;train;1
6797;Video_48;video_48_43;sally this says stop .;train;2
6798;Video_48;video_48_44;that is right possum it does say stop .;train;1
6799;Video_48;video_48_46;they are both the same .;train;1
6800;Video_48;video_48_47;that is right they are big circles .;train;1
6801;Video_48;video_48_48;sally this looks like a lollipop .;train;2
6802;Video_48;video_48_50;sally why has he got that .;train;2
6803;Video_48;video_48_51;well that is a whistle possum .;train;1
6804;Video_48;video_48_52;so he will stand on the road and blow the whistle .;train;1
6805;Video_48;video_48_53;the hearing children can hear the whistle and know it is safe to cross the road .;train;1
6806;Video_48;video_48_54;but for deaf children who can not hear the whistle they have to wait and watch .;train;1
6807;Video_48;video_48_55;then jay will signal them to cross .;train;1
6808;Video_48;video_48_56;once they see that they know it is safe to cross .;train;1
6809;Video_48;video_48_57;that is great .;train;2
6810;Video_48;video_48_58;would you like to see some more things .;train;1
6811;Video_48;video_48_59;yes please .;train;2
6812;Video_48;video_48_60;why do not you both go outside .;train;1
6813;Video_48;video_48_61;i can bring the cold drinks out ok .;train;1
6814;Video_48;video_48_62;come on jay .;train;2
6815;Video_48;video_48_63;stop .;dev;2
6816;Video_48;video_48_67;great .;train;2
6817;Video_48;video_48_68;your drink .;train;2
6818;Video_48;video_48_69;great .;train;48
6819;Video_48;video_48_70;i am ready .;test;2
6820;Video_48;video_48_71;no you must stay and watch him carefully .;train;1
6821;Video_48;video_48_72;let him go first .;train;1
6822;Video_48;video_48_73;make sure all the cars have stopped .;train;1
6823;Video_48;video_48_74;then we can cross the road ok .;train;1
6824;Video_48;video_48_75;no cars .;train;2
6825;Video_48;video_48_76;wait wait wait .;test;1
6826;Video_48;video_48_78;no no possum you must stay right here .;train;1
6827;Video_48;video_48_79;jay will walk out into the middle of the road stop all of the cars .;train;1
6828;Video_48;video_48_80;once he has blown his whistle and signalled then we can cross the road .;train;1
6829;Video_48;video_48_81;but until that happens you stay here .;train;2
6830;Video_48;video_48_82;ok .;train;2
6831;Video_48;video_48_83;i am watching .;test;2
6832;Video_48;video_48_84;let us go .;train;2
6833;Video_48;video_48_88;the roads can always be very busy with cars and trucks and bikes on them .;train;1
6834;Video_48;video_48_89;if you do not know how to cross the road safely it can be quite dangerous .;train;1
6835;Video_48;video_48_90;why do not we watch children learning about road safety .;train;1
6836;Video_48;video_48_91;let us watch jay .;train;1
6837;Video_48;video_48_92;those children were very focused learning about road safety .;train;2
6838;Video_48;video_48_93;yes safety is very important .;train;1
6839;Video_48;video_48_94;ok .;test;48
6840;Video_48;video_48_95;see you later .;train;2
6841;Video_48;video_48_99;i wish jay had left his stuff behind so i could play with it .;train;2
6842;Video_48;video_48_101;possum why do not we make our own crossing gear and play pretend crossing the road .;train;1
6843;Video_48;video_48_102;sally do you remember when we were in the kitchen before and i drew that big circle .;train;2
6844;Video_48;video_48_103;i could use that as a stop sign .;train;2
6845;Video_48;video_48_104;that is a great idea why do not we do that possum let us go inside .;train;1
6846;Video_48;video_48_105;ok .;train;2
6847;Video_48;video_48_106;that is a beautiful circle .;train;1
6848;Video_48;video_48_107;sally i want to write stop .;train;2
6849;Video_48;video_48_108;but how do i spell it .;train;2
6850;Video_48;video_48_109;s t o p i will write it down for you .;train;1
6851;Video_48;video_48_110;ok .;train;2
6852;Video_48;video_48_111;great i will write it now .;test;2
6853;Video_48;video_48_112;that looks great .;train;1
6854;Video_48;video_48_113;it is lovely what lovely painting .;train;1
6855;Video_48;video_48_114;i am going to color in the orange now .;train;2
6856;Video_48;video_48_117;one two three four it goes in there .;train;2
6857;Video_48;video_48_118;good .;train;2
6858;Video_48;video_48_119;that .;train;2
6859;Video_48;video_48_120;look what i have got .;train;2
6860;Video_48;video_48_121;right .;train;2
6861;Video_48;video_48_122;sally what are you doing .;train;2
6862;Video_48;video_48_123;well i am going into the garden to get some vegetables for tonights dinner .;train;1
6863;Video_48;video_48_124;you can not it is a very busy road .;train;2
6864;Video_48;video_48_125;i am going to help you cross .;train;2
6865;Video_48;video_48_126;why thank you possum .;train;1
6866;Video_48;video_48_129;come on .;train;2
6867;Video_48;video_48_130;i think i will be able to cross by myself now .;train;1
6868;Video_48;video_48_131;stop i am going to help you .;train;2
6869;Video_48;video_48_132;it means it will take longer to get to the kitchen .;train;1
6870;Video_48;video_48_136;sally crossing the road safely is very important .;train;2
6871;Video_48;video_48_137;but i do know that getting dinner prepared is very important too .;train;2
6872;Video_48;video_48_138;i can practice more tomorrow .;train;1
6873;Video_48;video_48_139;yes you can possum .;train;2
6874;Video_48;video_48_140;well our time is up .;train;1
6875;Video_48;video_48_141;thanks for watching .;train;2
6876;Video_48;video_48_142;see you next time .;train;1
6877;Video_48;video_48_143;bye .;train;2
6878;Video_48;video_48_144;bye .;train;2
6879;Video_49;video_49_0;hello .;train;1
6880;Video_49;video_49_1;look .;train;1
6881;Video_49;video_49_2;look .;train;1
6882;Video_49;video_49_3;i am sally .;train;1
6883;Video_49;video_49_4;i am possum .;train;2
6884;Video_49;video_49_5;hello .;train;1
6885;Video_49;video_49_6;hello .;train;2
6886;Video_49;video_49_7;sally this toast is very small .;train;2
6887;Video_49;video_49_8;i can not put any jam on it .;train;2
6888;Video_49;video_49_9;no they are not for spreading jam on .;train;1
6889;Video_49;video_49_10;these are called croutons .;train;1
6890;Video_49;video_49_11;they go into the soup .;train;1
6891;Video_49;video_49_12;they add a bit of crunch to the soup .;train;1
6892;Video_49;video_49_13;they are delicious .;train;1
6893;Video_49;video_49_14;you can try it .;train;1
6894;Video_49;video_49_15;ok .;train;2
6895;Video_49;video_49_16;sally look they float .;train;2
6896;Video_49;video_49_17;yes .;train;1
6897;Video_49;video_49_18;lots of things can float .;train;1
6898;Video_49;video_49_19;i wonder who is here let us see .;test;2
6899;Video_49;video_49_20;look it is jay hello .;test;2
6900;Video_49;video_49_21;yes jay is here .;train;1
6901;Video_49;video_49_22;jay look at this .;train;2
6902;Video_49;video_49_23;they are floating .;test;2
6903;Video_49;video_49_24;yes .;train;9
6904;Video_49;video_49_26;come on sally .;train;2
6905;Video_49;video_49_27;sally what is it .;train;1
6906;Video_49;video_49_27_1;i do not know .;train;1
6907;Video_49;video_49_28;should we open it and see .;train;2
6908;Video_49;video_49_29;sally what is it .;train;2
6909;Video_49;video_49_30;this is a kayak .;train;1
6910;Video_49;video_49_31;it is a bit like a canoe and it floats along .;train;1
6911;Video_49;video_49_32;that is what this is .;train;1
6912;Video_49;video_49_33;but how does this float it is far too heavy .;train;2
6913;Video_49;video_49_38;that is a life jacket .;train;1
6914;Video_49;video_49_39;that floats on the water as well .;train;1
6915;Video_49;video_49_40;it would not sink at all .;test;1
6916;Video_49;video_49_41;you put that on in case you fall out of the kayak .;train;1
6917;Video_49;video_49_42;you just float along the top of the water .;train;1
6918;Video_49;video_49_43;that will keep you safe .;train;1
6919;Video_49;video_49_44;sally it is for two people .;train;2
6920;Video_49;video_49_45;no actually i think this is a one person kayak and a one possum kayak .;train;1
6921;Video_49;video_49_46;you are funny .;train;2
6922;Video_49;video_49_47;yes that is the paddle that is great .;train;1
6923;Video_49;video_49_48;so when we paddle it propels the kayak forward .;train;1
6924;Video_49;video_49_49;well can we do it now .;test;2
6925;Video_49;video_49_50;let us go now .;train;2
6926;Video_49;video_49_51;wait .;train;9
6927;Video_49;video_49_52;yes we need to put it in the water first and then you can get in it .;train;1
6928;Video_49;video_49_53;well can we go now .;train;1
6929;Video_49;video_49_53_1;yes why do not we go now .;train;1
6930;Video_49;video_49_54;let us go for a kayak ride great .;train;9
6931;Video_49;video_49_55;yeah i can lift it jay i am big and strong .;train;2
6932;Video_49;video_49_56;yeah we will be fine .;train;1
6933;Video_49;video_49_57;thank you bye .;train;1
6934;Video_49;video_49_58;bye bye .;train;2
6935;Video_49;video_49_59;i think we are ready to go .;train;1
6936;Video_49;video_49_60;right i will get the front and you get the back .;train;2
6937;Video_49;video_49_61;come on .;dev;1
6938;Video_49;video_49_62;possum you are so good at paddling the kayak .;train;1
6939;Video_49;video_49_63;so are you sally you are like a professional .;train;2
6940;Video_49;video_49_64;we had such a good day so many laughs .;train;1
6941;Video_49;video_49_65;sally i am confused .;train;2
6942;Video_49;video_49_66;this is a very heavy kayak but it still managed to float .;train;2
6943;Video_49;video_49_67;it is a bit of a trick is not it .;train;1
6944;Video_49;video_49_68;you are right it is a heavy kayak .;train;1
6945;Video_49;video_49_69;if you put a heavy thing on the water sometimes it can float .;train;1
6946;Video_49;video_49_70;you do not have to worry about how heavy it is .;train;1
6947;Video_49;video_49_71;it is how you place it on the water .;train;1
6948;Video_49;video_49_72;sometimes heavy things do sink but if you shape it correctly it can float .;train;1
6949;Video_49;video_49_73;like a big boat for example .;train;1
6950;Video_49;video_49_74;why do not we watch children investigating which things float and which things sink .;train;1
6951;Video_49;video_49_75;yeah let us watch .;train;2
6952;Video_49;video_49_76;that was fun .;train;1
6953;Video_49;video_49_77;i want to learn more about what floats and what sinks .;train;2
6954;Video_49;video_49_78;well why do not we go to the kitchen and do that .;train;1
6955;Video_49;video_49_79;let us have a look .;train;2
6956;Video_49;video_49_79_1;yeah let us go .;train;2
6957;Video_49;video_49_81;let us see what floats and sinks .;train;2
6958;Video_49;video_49_82;yes we have got all sorts of different things to put in there and when we work out what they do we can sort them .;train;1
6959;Video_49;video_49_83;would you like to go first .;train;1
6960;Video_49;video_49_85;a ball what do you think will happen .;train;1
6961;Video_49;video_49_86;sink ok let us have a look .;train;1
6962;Video_49;video_49_87;it is floating .;train;2
6963;Video_49;video_49_88;that is right it is floating so we can put that into the float pile .;train;1
6964;Video_49;video_49_89;that looks heavy .;train;1
6965;Video_49;video_49_90;i think it will sink .;train;1
6966;Video_49;video_49_91;me too .;train;2
6967;Video_49;video_49_92;it sank .;train;2
6968;Video_49;video_49_93;i know this is going to float .;train;2
6969;Video_49;video_49_94;i think so .;train;1
6970;Video_49;video_49_95;yes you were right .;train;1
6971;Video_49;video_49_96;sink .;train;1
6972;Video_49;video_49_96_1;a nail i think it might float .;train;1
6973;Video_49;video_49_97;it sank you are right it did sink .;train;1
6974;Video_49;video_49_98;it is floating .;train;2
6975;Video_49;video_49_98_1;yeah it is floating .;train;2
6976;Video_49;video_49_99;wood floats .;train;1
6977;Video_49;video_49_100;that is a nail .;train;1
6978;Video_49;video_49_101;the nail sank but the wood floats .;train;2
6979;Video_49;video_49_102;what do you think will happen possum .;dev;1
6980;Video_49;video_49_103;let us have a look i do not know .;train;2
6981;Video_49;video_49_104;let us see .;train;1
6982;Video_49;video_49_105;that us a small piece of wood .;train;1
6983;Video_49;video_49_106;i think i do not know .;test;1
6984;Video_49;video_49_107;it is in the middle .;train;2
6985;Video_49;video_49_108;jay is here .;train;1
6986;Video_49;video_49_109;hi jay .;train;1
6987;Video_49;video_49_110;it was great yeah .;train;9
6988;Video_49;video_49_111;jay come see what we are doing .;train;2
6989;Video_49;video_49_112;sink and float .;train;2
6990;Video_49;video_49_113;we will show you .;train;2
6991;Video_49;video_49_114;look at this one .;test;2
6992;Video_49;video_49_116;it floats .;train;1
6993;Video_49;video_49_117;it is like a boat yes .;dev;2
6994;Video_49;video_49_118;it does not sink it floats .;train;2
6995;Video_49;video_49_119;sink .;train;2
6996;Video_49;video_49_120;it sank .;train;1
6997;Video_49;video_49_121;he is shaping it .;train;2
6998;Video_49;video_49_122;it is like a kayak .;test;2
6999;Video_49;video_49_123;yes .;train;1
7000;Video_49;video_49_124;today was such a wonderful day .;train;2
7001;Video_49;video_49_125;yes we have had such a lovely day .;dev;1
7002;Video_49;video_49_126;thank you jay for bringing the kayak .;train;1
7003;Video_49;video_49_127;yeah thanks jay thank you .;train;1
7004;Video_49;video_49_128;well our time is up .;dev;1
7005;Video_49;video_49_129;thanks for watching .;test;1
7006;Video_49;video_49_129_1;see you next time .;train;1
7007;Video_49;video_49_130;bye bye .;train;2
7008;Video_49;video_49_131;jay look at this .;train;2
7009;Video_50;video_50_0;hello .;train;1
7010;Video_50;video_50_1;i am sally .;train;1
7011;Video_50;video_50_2;i am possum .;train;2
7012;Video_50;video_50_3;hello .;train;1
7013;Video_50;video_50_4;hello everyone .;train;1
7014;Video_50;video_50_6;good morning possum .;train;1
7015;Video_50;video_50_7;good morning hello everyone .;train;2
7016;Video_50;video_50_9;it is a beautiful day .;train;2
7017;Video_50;video_50_10;yes it is possum .;train;1
7018;Video_50;video_50_11;sally what is that for are you going to the shops .;train;2
7019;Video_50;video_50_12;no i am not going to the shops .;train;1
7020;Video_50;video_50_13;i am just going to the garden .;train;1
7021;Video_50;video_50_14;i need to get a few potatoes .;train;1
7022;Video_50;video_50_15;would you like to help me .;train;1
7023;Video_50;video_50_16;of course .;train;2
7024;Video_50;video_50_17;i have got my basket can you please bring the fork .;train;1
7025;Video_50;video_50_18;the fork .;train;2
7026;Video_50;video_50_20;the one with the prongs .;train;2
7027;Video_50;video_50_21;the spade has the flat bit .;train;2
7028;Video_50;video_50_22;that is right .;train;2
7029;Video_50;video_50_23;i had forgotten we planted potatoes before .;train;2
7030;Video_50;video_50_24;this will be good for knocking them out of the tree .;train;2
7031;Video_50;video_50_25;come on .;train;2
7032;Video_50;video_50_26;here are the potatoes we need .;train;1
7033;Video_50;video_50_27;the potatoes .;train;2
7034;Video_50;video_50_28;i can see the stems but there is no potatoes on them .;train;2
7035;Video_50;video_50_29;it has not worked .;train;1
7036;Video_50;video_50_30;how do you know they have not grown possum .;train;1
7037;Video_50;video_50_31;we have not dug them up yet .;test;1
7038;Video_50;video_50_32;we dig them up .;train;2
7039;Video_50;video_50_33;i thought they grew on the plant and we knocked them down .;train;2
7040;Video_50;video_50_34;no possum .;train;1
7041;Video_50;video_50_35;vegetables grow in all sorts of different ways .;train;1
7042;Video_50;video_50_36;some grow above the ground on trees that you can take off .;train;1
7043;Video_50;video_50_37;these vegetables grow below the ground and are part of the root system .;train;1
7044;Video_50;video_50_38;i get it .;train;1
7045;Video_50;video_50_39;when you dig be careful to dig away from the stem .;train;1
7046;Video_50;video_50_40;because if you dig too close you might hit the potatoes and we do not want that to happen .;train;1
7047;Video_50;video_50_41;so make sure you dig away and under so we can scoop them up and keep our potatoes fresh .;train;1
7048;Video_50;video_50_42;got it thanks sally .;train;2
7049;Video_50;video_50_43;be careful now possum .;train;1
7050;Video_50;video_50_46;look possum .;dev;1
7051;Video_50;video_50_47;put them in the basket good .;train;2
7052;Video_50;video_50_48;good all done .;test;1
7053;Video_50;video_50_49;i am going to leave the potatoes here because they are a bit damp at the moment .;train;1
7054;Video_50;video_50_50;i will let them dry in the sun and then i will take them into the house later .;train;1
7055;Video_50;video_50_51;but for now i am going inside to cook a pie .;train;1
7056;Video_50;video_50_52;can you please put these things in the compost .;train;1
7057;Video_50;video_50_53;ok .;dev;2
7058;Video_50;video_50_54;he loves playing his cricket .;train;1
7059;Video_50;video_50_56;well the potatoes look dry .;train;1
7060;Video_50;video_50_57;they are ready to take inside now .;train;1
7061;Video_50;video_50_58;those potatoes should be ready by now .;train;2
7062;Video_50;video_50_59;i am going to get them and give them to sally .;dev;2
7063;Video_50;video_50_60;what they are gone .;train;2
7064;Video_50;video_50_61;where .;dev;2
7065;Video_50;video_50_62;they were there before but now they are gone .;train;2
7066;Video_50;video_50_63;i did not see sally come and take them .;dev;2
7067;Video_50;video_50_64;maybe they born into the ground by themselves .;train;2
7068;Video_50;video_50_65;no .;train;2
7069;Video_50;video_50_66;i wonder what happened .;train;2
7070;Video_50;video_50_67;i do not want sally to worry .;train;2
7071;Video_50;video_50_68;i know .;train;2
7072;Video_50;video_50_69;i am going to find them .;test;2
7073;Video_50;video_50_70;right i know .;test;2
7074;Video_50;video_50_72;i am making cottage pie .;train;1
7075;Video_50;video_50_73;i have got my recipe here .;train;1
7076;Video_50;video_50_74;i have the mince and the onion in this pan .;train;1
7077;Video_50;video_50_75;in the pot i have the potatoes the ones i got from the garden .;train;1
7078;Video_50;video_50_76;i have peeled them and diced them up and put them on to boil .;train;1
7079;Video_50;video_50_77;i know possum would love to help .;train;1
7080;Video_50;video_50_78;but he looked so happy outside playing cricket .;train;1
7081;Video_50;video_50_79;so i thought i would leave him be and i would just cook it myself .;train;1
7082;Video_50;video_50_80;what are you doing possum .;dev;1
7083;Video_50;video_50_81;nothing .;train;2
7084;Video_50;video_50_82;sally still does not know the potatoes are missing .;train;2
7085;Video_50;video_50_83;possum could you help me by peeling the carrots please .;train;1
7086;Video_50;video_50_84;sure let me wash my hands .;train;2
7087;Video_50;video_50_85;i know there is something very important outside but it can wait .;train;2
7088;Video_50;video_50_86;i would better help sally i do not want her to get suspicious .;train;2
7089;Video_50;video_50_87;what is up possum .;train;1
7090;Video_50;video_50_88;nothing nothing at all .;train;2
7091;Video_50;video_50_89;ok well can you help me peel the zucchini then please .;train;1
7092;Video_50;video_50_90;alright i will help .;train;2
7093;Video_50;video_50_91;i have other important things but i can help you .;train;2
7094;Video_50;video_50_92;sally what is in the pot .;train;2
7095;Video_50;video_50_93;i am making a topping for the pie that i am baking .;train;1
7096;Video_50;video_50_94;sally there is a problem outside that i need to attend to .;train;2
7097;Video_50;video_50_95;i have to go .;train;2
7098;Video_50;video_50_97;hey possum would you like to help me put the topping on .;train;1
7099;Video_50;video_50_98;sally i can not i am sorry .;train;2
7100;Video_50;video_50_99;i have a very important matter i need to attend to .;train;2
7101;Video_50;video_50_100;i can not help you well that is ok .;train;2
7102;Video_50;video_50_101;i can do it myself .;train;1
7103;Video_50;video_50_102;but possum this is almost ready .;train;1
7104;Video_50;video_50_103;will you be back in time for lunch .;train;1
7105;Video_50;video_50_104;i hope so .;train;2
7106;Video_50;video_50_105;possum i have been noticing though you are looking for something .;train;1
7107;Video_50;video_50_106;now that is given me an idea .;dev;1
7108;Video_50;video_50_107;i really enjoy watching children play hide and seek .;train;1
7109;Video_50;video_50_108;would you like to watch them .;train;1
7110;Video_50;video_50_109;yes i would .;dev;2
7111;Video_50;video_50_110;if i watch them they might give me a good idea let us watch .;train;2
7112;Video_50;video_50_111;that looked like fun .;train;1
7113;Video_50;video_50_112;did that give you any ideas possum .;train;1
7114;Video_50;video_50_113;it did i need to go have a look at my tree again .;train;2
7115;Video_50;video_50_114;before you go possum do not be out there too long .;train;1
7116;Video_50;video_50_115;this will be ready soon .;train;1
7117;Video_50;video_50_116;ready for lunch .;train;1
7118;Video_50;video_50_117;alright .;train;2
7119;Video_50;video_50_118;possum did you solve your problem .;train;1
7120;Video_50;video_50_119;no not yet that does not matter this smells delicious .;train;2
7121;Video_50;video_50_120;this crust it tastes .;train;2
7122;Video_50;video_50_121;i have tasted this before it is crunchy what is it .;train;2
7123;Video_50;video_50_122;it is potatoes the ones from the garden .;train;1
7124;Video_50;video_50_123;i brought them in .;train;1
7125;Video_50;video_50_124;i have chopped them up i have washed them i have boiled them i have mashed them and made the topping out of them .;train;1
7126;Video_50;video_50_125;they are the potatoes .;train;2
7127;Video_50;video_50_126;yes .;train;1
7128;Video_50;video_50_128;possum you look so happy .;train;1
7129;Video_50;video_50_129;well not only is this a delicious lunch i have solved the mystery of the missing potatoes .;train;2
7130;Video_50;video_50_130;well our time is up .;train;1
7131;Video_50;video_50_131;thanks for watching .;train;2
7132;Video_50;video_50_132;see you next time .;train;1
7133;Video_50;video_50_133;bye bye .;train;2
7134;Video_51;video_51_0;hello .;train;1
7135;Video_51;video_51_1;look .;train;1
7136;Video_51;video_51_2;look .;train;1
7137;Video_51;video_51_3;i am sally .;train;1
7138;Video_51;video_51_4;i am possum .;train;2
7139;Video_51;video_51_5;hello .;train;2
7140;Video_51;video_51_6;hello .;train;1
7141;Video_51;video_51_7;hello everyone .;train;2
7142;Video_51;video_51_8;good morning .;train;2
7143;Video_51;video_51_9;what a beautiful day it is .;train;2
7144;Video_51;video_51_10;the sun is shining .;train;2
7145;Video_51;video_51_11;it feels so nice and warm .;train;2
7146;Video_51;video_51_12;hang on .;train;2
7147;Video_51;video_51_13;what is the sun doing over there .;test;2
7148;Video_51;video_51_14;i remember yesterday it was up here .;train;2
7149;Video_51;video_51_15;why is that .;dev;2
7150;Video_51;video_51_16;before i saw it over there too .;train;2
7151;Video_51;video_51_17;it is dark over there .;train;2
7152;Video_51;video_51_18;why is that .;train;2
7153;Video_51;video_51_19;it is bright over this side .;test;2
7154;Video_51;video_51_20;look .;dev;2
7155;Video_51;video_51_22;what is that .;train;2
7156;Video_51;video_51_23;i would better go get sally .;test;2
7157;Video_51;video_51_24;quickly sally come on .;train;2
7158;Video_51;video_51_25;what is it possum .;train;2
7159;Video_51;video_51_26;look .;train;1
7160;Video_51;video_51_26_1;look .;train;1
7161;Video_51;video_51_27;it is copying me .;train;2
7162;Video_51;video_51_28;yes possum .;train;1
7163;Video_51;video_51_29;that is your shadow .;train;1
7164;Video_51;video_51_30;look you can see my shadow over here .;train;1
7165;Video_51;video_51_31;it is being projected .;train;1
7166;Video_51;video_51_32;the reason for that is because the sun is shining light down but the light can not go through our bodies and that is why we get shadows .;train;1
