clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_33_55_signer_THINK_1,EVERYONE BYE YES RIGHT PT_PRO2 CAN NS_POSSUM THINK FINISH PT_PRO1 WHAT,EVERYONE(0.81) BYE(0.72) YES(0.71) RIGHT(0.65) PT_PRO2(0.62) CAN(0.60) NS_POSSUM(0.60) THINK(0.52) FINISH(0.49) PT_PRO1(0.48) WHAT(0.46),THINK,False
video_33_151_signer_THINK_1,YES PT_DEM3 LOOK BYE,YES(0.68) PT_DEM3(0.50) LOOK(0.48) BYE(0.46),THINK,False
video_34_49_signer_THINK_1,LOOK BYE,LOOK(0.71) BYE(0.65),THINK,False
video_34_71_signer_THINK_1,BYE HELLO YES NS_POSSUM,BYE(0.71) HELLO(0.65) YES(0.49) NS_POSSUM(0.48),THINK,False
video_34_82_signer_THINK_1,BYE LOOK,BYE(0.96) LOOK(0.59),THINK,False
video_34_118_signer_THINK_1,BYE YES LOOK,BYE(0.70) YES(0.65) LOOK(0.50),THINK,False
video_35_18_signer_THINK_1,BYE WATCH YES LOOK,BYE(0.86) WATCH(0.85) YES(0.62) LOOK(0.46),THINK,False
video_35_49_signer_THINK_1,PT_PRO1PL FINISH YES KNOW GO READY WATCH GOOD,PT_PRO1PL(0.71) FINISH(0.68) YES(0.63) KNOW(0.61) GO(0.61) READY(0.56) WATCH(0.56) GOOD(0.52),THINK,False
video_1_20_signer_WHAT_1,YES BYE PT_PRO1PL GO LOOK GREAT FINISH,YES(0.74) BYE(0.66) PT_PRO1PL(0.56) GO(0.51) LOOK(0.50) GREAT(0.46) FINISH(0.45),WHAT,False
video_1_74_signer_WHAT_1,READY GOOD FINISH WHAT NEXT YES PT_DEM3 NOW PT_PRO1PL PT_PRO2,READY(0.77) GOOD(0.75) FINISH(0.69) WHAT(0.61) NEXT(0.61) YES(0.58) PT_DEM3(0.53) NOW(0.51) PT_PRO1PL(0.50) PT_PRO2(0.47),WHAT,False
video_1_92_signer_WHAT_1,YES WHAT GREAT RIGHT PT_DEM3,YES(0.91) WHAT(0.51) GREAT(0.49) RIGHT(0.49) PT_DEM3(0.48),WHAT,False
video_2_18_signer_WHAT_1,YES WHAT NS_POSSUM,YES(0.65) WHAT(0.59) NS_POSSUM(0.58),WHAT,False
video_2_29_signer_WHAT_1,NS_SALLY WHAT LOOK YES PT_DEM3 GOOD KNOW,NS_SALLY(0.80) WHAT(0.74) LOOK(0.72) YES(0.63) PT_DEM3(0.63) GOOD(0.55) KNOW(0.53),WHAT,False
video_2_38_signer_WHAT_1,NS_SALLY WHAT YES LOOK PT_DEM3 KNOW,NS_SALLY(0.85) WHAT(0.69) YES(0.66) LOOK(0.65) PT_DEM3(0.57) KNOW(0.52),WHAT,False
video_2_47_signer_WHAT_1,YES LOOK GREAT DELICIOUS GOOD KNOW WHAT,YES(0.85) LOOK(0.64) GREAT(0.62) DELICIOUS(0.59) GOOD(0.57) KNOW(0.54) WHAT(0.46),WHAT,False
video_2_49_signer_WHAT_1,NS_SALLY LOOK WHAT YES PT_DEM3 KNOW GREAT,NS_SALLY(0.92) LOOK(0.78) WHAT(0.64) YES(0.64) PT_DEM3(0.60) KNOW(0.52) GREAT(0.47),WHAT,False
video_2_63_signer_WHAT_1,LOOK BYE NS_SALLY,LOOK(0.86) BYE(0.64) NS_SALLY(0.58),WHAT,False
video_2_64_signer_WHAT_1,YES BYE NS_POSSUM,YES(0.78) BYE(0.63) NS_POSSUM(0.48),WHAT,False
video_2_72_signer_WHAT_1,BYE NS_POSSUM YES,BYE(0.73) NS_POSSUM(0.62) YES(0.54),WHAT,False
video_2_76_signer_WHAT_1,YES PT_DEM3 WHAT GREAT LOOK,YES(0.88) PT_DEM3(0.68) WHAT(0.65) GREAT(0.60) LOOK(0.46),WHAT,False
video_2_113_signer_WHAT_1,BYE,BYE(0.92),WHAT,False
video_3_104_signer_WHAT_1,YES GOOD GREAT PT_DEM3 LOOK WHAT READY,YES(0.81) GOOD(0.77) GREAT(0.69) PT_DEM3(0.68) LOOK(0.67) WHAT(0.64) READY(0.51),WHAT,False
video_4_17_signer_WHAT_1,YES GOOD LOOK GREAT DELICIOUS,YES(0.89) GOOD(0.72) LOOK(0.70) GREAT(0.68) DELICIOUS(0.57),WHAT,False
video_5_55_signer_WHAT_1,WHAT YES NS_SALLY LOOK GREAT GOOD PT_DEM3 KNOW,WHAT(0.73) YES(0.72) NS_SALLY(0.71) LOOK(0.65) GREAT(0.65) GOOD(0.64) PT_DEM3(0.64) KNOW(0.58),WHAT,False
video_6_42_signer_WHAT_1,YES GREAT LOOK PT_DEM3 WHAT KNOW NS_SALLY GOOD,YES(0.78) GREAT(0.74) LOOK(0.67) PT_DEM3(0.60) WHAT(0.60) KNOW(0.57) NS_SALLY(0.54) GOOD(0.54),WHAT,False
video_7_14_signer_WHAT_1,GOOD YES WHAT PT_DEM3 READY GREAT KNOW LOOK VERY,GOOD(0.73) YES(0.63) WHAT(0.62) PT_DEM3(0.61) READY(0.55) GREAT(0.53) KNOW(0.48) LOOK(0.47) VERY(0.45),WHAT,False
video_7_40_signer_WHAT_1,YES LOOK GREAT WHAT NS_SALLY PT_DEM3,YES(0.85) LOOK(0.68) GREAT(0.66) WHAT(0.49) NS_SALLY(0.46) PT_DEM3(0.46),WHAT,False
video_7_82_signer_WHAT_1,YES NS_SALLY GREAT LOOK WHAT PT_DEM3 GOOD,YES(0.73) NS_SALLY(0.64) GREAT(0.60) LOOK(0.60) WHAT(0.58) PT_DEM3(0.55) GOOD(0.50),WHAT,False
video_7_89_signer_WHAT_1,GOOD YES WHAT PT_DEM3 READY GREAT LOOK KNOW,GOOD(0.76) YES(0.68) WHAT(0.67) PT_DEM3(0.65) READY(0.61) GREAT(0.51) LOOK(0.49) KNOW(0.48),WHAT,False
video_9_24_signer_WHAT_1,YES PT_DEM3 WHAT GREAT KNOW LOOK GOOD,YES(0.82) PT_DEM3(0.75) WHAT(0.74) GREAT(0.74) KNOW(0.65) LOOK(0.55) GOOD(0.54),WHAT,False
video_10_20_signer_WHAT_1,YES LOOK GOOD,YES(0.76) LOOK(0.60) GOOD(0.49),WHAT,False
video_10_31_signer_WHAT_1,FINISH READY PT_PRO1PL NEXT YES BYE GO GOOD NOW PT_PRO2,FINISH(0.75) READY(0.72) PT_PRO1PL(0.65) NEXT(0.64) YES(0.62) BYE(0.57) GO(0.56) GOOD(0.55) NOW(0.55) PT_PRO2(0.48),WHAT,False
video_10_43_signer_WHAT_1,NS_SALLY WHAT PT_PRO1 PT_DEM3 KNOW YES READY GOOD LOOK,NS_SALLY(0.88) WHAT(0.84) PT_PRO1(0.66) PT_DEM3(0.63) KNOW(0.61) YES(0.59) READY(0.58) GOOD(0.54) LOOK(0.47),WHAT,False
video_10_51_signer_WHAT_1,YES PT_DEM3 WHAT GREAT LOOK,YES(0.92) PT_DEM3(0.76) WHAT(0.71) GREAT(0.63) LOOK(0.51),WHAT,False
video_11_72_signer_WHAT_1,NEXT WHAT FINISH YES READY GOOD PT_DEM3 NOW LOOK,NEXT(0.77) WHAT(0.64) FINISH(0.63) YES(0.62) READY(0.61) GOOD(0.61) PT_DEM3(0.51) NOW(0.51) LOOK(0.47),WHAT,False
video_11_83_signer_WHAT_1,PT_DEM3 LOOK YES GOOD WHAT GREAT READY NS_SALLY,PT_DEM3(0.72) LOOK(0.72) YES(0.71) GOOD(0.69) WHAT(0.66) GREAT(0.64) READY(0.55) NS_SALLY(0.48),WHAT,False
video_13_100_signer_WHAT_1,LOOK NS_SALLY BYE,LOOK(0.83) NS_SALLY(0.73) BYE(0.59),WHAT,False
video_16_155_signer_WHAT_1,YES PT_DEM3 RIGHT WHAT GOOD GREAT LOOK,YES(0.90) PT_DEM3(0.74) RIGHT(0.69) WHAT(0.69) GOOD(0.64) GREAT(0.59) LOOK(0.55),WHAT,False
video_17_28_signer_WHAT_1,YES NS_SALLY READY LOOK BYE GO WHAT PT_PRO1PL,YES(0.77) NS_SALLY(0.59) READY(0.56) LOOK(0.50) BYE(0.48) GO(0.46) WHAT(0.46) PT_PRO1PL(0.46),WHAT,False
video_17_80_signer_WHAT_1,YES PT_DEM3 RIGHT WHAT GREAT GOOD LOOK,YES(0.93) PT_DEM3(0.81) RIGHT(0.70) WHAT(0.66) GREAT(0.58) GOOD(0.51) LOOK(0.47),WHAT,False
video_18_27_signer_WHAT_1,YES PT_DEM3 WHAT GREAT RIGHT KNOW LOOK,YES(0.93) PT_DEM3(0.79) WHAT(0.73) GREAT(0.70) RIGHT(0.56) KNOW(0.55) LOOK(0.49),WHAT,False
video_18_138_signer_WHAT_1,BYE YES GREAT PT_PRO1PL LOOK PT_DEM3 GO,BYE(0.68) YES(0.66) GREAT(0.63) PT_PRO1PL(0.56) LOOK(0.52) PT_DEM3(0.51) GO(0.47),WHAT,False
video_1_82_signer_GOOD_1,KNOW WHAT YES GOOD PT_DEM3 GREAT PT_PRO1 READY,KNOW(0.84) WHAT(0.72) YES(0.70) GOOD(0.68) PT_DEM3(0.62) GREAT(0.59) PT_PRO1(0.50) READY(0.46),GOOD,False
video_2_57_signer_GOOD_1,PT_PRO1PL FINISH YES READY GOOD GO,PT_PRO1PL(0.71) FINISH(0.67) YES(0.63) READY(0.62) GOOD(0.59) GO(0.58),GOOD,False
video_3_26_signer_GOOD_1,NEXT YES GOOD RIGHT FINISH READY WHAT PT_DEM3 GREAT PT_PRO1PL,NEXT(0.73) YES(0.72) GOOD(0.68) RIGHT(0.67) FINISH(0.65) READY(0.64) WHAT(0.58) PT_DEM3(0.53) GREAT(0.52) PT_PRO1PL(0.49),GOOD,False
video_4_12_signer_GOOD_1,GOOD YES READY PT_DEM3 WHAT,GOOD(0.84) YES(0.74) READY(0.64) PT_DEM3(0.51) WHAT(0.50),GOOD,False
video_5_60_signer_GOOD_1,YES BYE RIGHT,YES(0.76) BYE(0.53) RIGHT(0.50),GOOD,False
video_5_91_signer_GOOD_1,GOOD PT_DEM3 WHAT YES GREAT LOOK READY,GOOD(0.83) PT_DEM3(0.76) WHAT(0.69) YES(0.62) GREAT(0.59) LOOK(0.56) READY(0.56),GOOD,False
video_5_104_signer_GOOD_1,NOW WHAT GOOD READY PT_DEM3 FINISH PT_PRO2 PT_PRO1PL NEXT DO HAVE LOOK RIGHT COLOR,NOW(0.91) WHAT(0.79) GOOD(0.75) READY(0.74) PT_DEM3(0.74) FINISH(0.74) PT_PRO2(0.55) PT_PRO1PL(0.52) NEXT(0.50) DO(0.47) HAVE(0.47) LOOK(0.47) RIGHT(0.46) COLOR(0.45),GOOD,False
video_6_108_signer_GOOD_1,GOOD RIGHT YES PT_PRO1PL WHAT BYE GO FINISH PT_PRO2 NS_POSSUM PT_PRO3PL DO,GOOD(0.67) RIGHT(0.66) YES(0.66) PT_PRO1PL(0.63) WHAT(0.57) BYE(0.54) GO(0.54) FINISH(0.53) PT_PRO2(0.52) NS_POSSUM(0.48) PT_PRO3PL(0.48) DO(0.46),GOOD,False
video_7_11_signer_GOOD_1,GOOD YES WHAT KNOW PT_DEM3 READY LOOK,GOOD(0.76) YES(0.74) WHAT(0.58) KNOW(0.53) PT_DEM3(0.52) READY(0.51) LOOK(0.48),GOOD,False
video_7_45_signer_GOOD_1,YES KNOW WATCH GOOD PT_DEM3 WHAT GREAT,YES(0.70) KNOW(0.70) WATCH(0.63) GOOD(0.62) PT_DEM3(0.61) WHAT(0.60) GREAT(0.59),GOOD,False
video_7_83_signer_GOOD_1,YES GREAT KNOW GOOD PT_DEM3,YES(0.78) GREAT(0.61) KNOW(0.58) GOOD(0.54) PT_DEM3(0.53),GOOD,False
video_9_93_signer_GOOD_1,PT_PRO1 YES RIGHT PT_PRO1PL CAN GOOD KNOW FINISH WHAT GO NOW READY HAVE PT_PRO2,PT_PRO1(0.66) YES(0.65) RIGHT(0.59) PT_PRO1PL(0.58) CAN(0.57) GOOD(0.56) KNOW(0.56) FINISH(0.55) WHAT(0.52) GO(0.49) NOW(0.48) READY(0.48) HAVE(0.47) PT_PRO2(0.47),GOOD,False
video_11_46_signer_GOOD_1,PT_PRO1PL READY FINISH WATCH GO GOOD YES,PT_PRO1PL(0.72) READY(0.67) FINISH(0.67) WATCH(0.65) GO(0.63) GOOD(0.57) YES(0.46),GOOD,False
video_11_112_signer_GOOD_1,GOOD YES READY WATCH PT_DEM3 KNOW WHAT,GOOD(0.76) YES(0.66) READY(0.60) WATCH(0.59) PT_DEM3(0.57) KNOW(0.51) WHAT(0.50),GOOD,False
video_13_103_signer_GOOD_1,EVERYONE NS_SALLY FINISH YES NS_POSSUM WHAT GOOD DO PT_DEM3,EVERYONE(0.63) NS_SALLY(0.59) FINISH(0.57) YES(0.53) NS_POSSUM(0.52) WHAT(0.50) GOOD(0.48) DO(0.47) PT_DEM3(0.47),GOOD,False
video_13_148_signer_GOOD_1,BYE HELLO NS_POSSUM,BYE(0.91) HELLO(0.80) NS_POSSUM(0.68),GOOD,False
video_14_32_signer_GOOD_1,LOOK,LOOK(1.00),GOOD,False
video_15_29_signer_GOOD_1,HELLO BYE NS_POSSUM,HELLO(0.97) BYE(0.93) NS_POSSUM(0.91),GOOD,False
video_15_75_signer_GOOD_1,NS_SALLY LOOK YES WHAT PT_DEM3 READY GREAT,NS_SALLY(0.93) LOOK(0.82) YES(0.65) WHAT(0.63) PT_DEM3(0.57) READY(0.48) GREAT(0.47),GOOD,False
video_17_8_signer_GOOD_1,READY YES PT_PRO1PL FINISH GO NEXT GOOD BYE WHAT PT_DEM3,READY(0.67) YES(0.65) PT_PRO1PL(0.61) FINISH(0.60) GO(0.56) NEXT(0.56) GOOD(0.50) BYE(0.48) WHAT(0.48) PT_DEM3(0.47),GOOD,False
video_40_153_signer_TIME_1,PT_POSS1 LOOK PT_PRO2 COME NS_SALLY READY SEE NOW NS_POSSUM FINISH KNOW CAN GOOD PT_DEM3 GO PT_PRO1PL,PT_POSS1(0.80) LOOK(0.72) PT_PRO2(0.67) COME(0.67) NS_SALLY(0.60) READY(0.53) SEE(0.53) NOW(0.52) NS_POSSUM(0.50) FINISH(0.49) KNOW(0.48) CAN(0.47) GOOD(0.46) PT_DEM3(0.46) GO(0.46) PT_PRO1PL(0.45),TIME,False
video_41_205_signer_TIME_1,BYE HELLO EVERYONE NS_POSSUM,BYE(0.95) HELLO(0.71) EVERYONE(0.56) NS_POSSUM(0.47),TIME,False
video_41_206_signer_TIME_1,PT_PRO1PL FINISH GO GOOD KNOW READY YES SEE,PT_PRO1PL(0.66) FINISH(0.60) GO(0.59) GOOD(0.59) KNOW(0.52) READY(0.49) YES(0.49) SEE(0.49),TIME,False
video_42_139_signer_TIME_1,LOOK BYE GOOD YES FINISH GO PT_PRO1PL,LOOK(0.78) BYE(0.54) GOOD(0.53) YES(0.50) FINISH(0.47) GO(0.46) PT_PRO1PL(0.46),TIME,False
video_44_33_signer_TIME_1,BYE PT_PRO1PL YES GO,BYE(0.85) PT_PRO1PL(0.60) YES(0.53) GO(0.45),TIME,False
video_44_48_signer_TIME_1,LOOK,LOOK(0.98),TIME,False
video_12_31_signer_BYE_1,BYE LOOK,BYE(0.88) LOOK(0.49),BYE,False
video_1_81_signer_GO_1,YES NS_POSSUM PT_DEM3 GREAT PT_PRO3 RIGHT PT_PRO1PL,YES(0.78) NS_POSSUM(0.60) PT_DEM3(0.58) GREAT(0.58) PT_PRO3(0.57) RIGHT(0.52) PT_PRO1PL(0.51),GO,False
video_2_37_signer_GO_1,EVERYONE BYE HELLO NS_POSSUM,EVERYONE(0.95) BYE(0.89) HELLO(0.85) NS_POSSUM(0.65),GO,False
video_2_45_signer_GO_1,BYE HELLO NS_POSSUM EVERYONE,BYE(0.88) HELLO(0.85) NS_POSSUM(0.60) EVERYONE(0.50),GO,False
video_2_106_signer_GO_1,BYE LOOK,BYE(0.88) LOOK(0.47),GO,False
video_2_116_signer_GO_1,LOOK FINISH GOOD YES,LOOK(0.65) FINISH(0.60) GOOD(0.54) YES(0.52),GO,False
video_3_21_signer_GO_1,BYE OKAY GREAT PT_PRO1PL LOOK GO YES HELLO,BYE(0.74) OKAY(0.64) GREAT(0.59) PT_PRO1PL(0.57) LOOK(0.52) GO(0.52) YES(0.50) HELLO(0.46),GO,False
video_3_101_signer_GO_1,WATCH PT_PRO1PL YES BYE GO LOOK,WATCH(0.73) PT_PRO1PL(0.70) YES(0.61) BYE(0.57) GO(0.52) LOOK(0.46),GO,False
video_3_122_signer_GO_1,YES BYE PT_PRO1PL KNOW GREAT LOOK,YES(0.79) BYE(0.59) PT_PRO1PL(0.57) KNOW(0.54) GREAT(0.53) LOOK(0.52),GO,False
video_4_60_signer_GO_1,YES GREAT GOOD LOOK KNOW PT_DEM3 WATCH,YES(0.85) GREAT(0.67) GOOD(0.63) LOOK(0.56) KNOW(0.55) PT_DEM3(0.52) WATCH(0.46),GO,False
video_4_63_signer_GO_1,BYE HELLO EVERYONE NS_POSSUM GREAT,BYE(0.90) HELLO(0.79) EVERYONE(0.67) NS_POSSUM(0.61) GREAT(0.46),GO,False
video_5_38_signer_GO_1,YES PT_PRO1PL GO GOOD READY LOOK GREAT,YES(0.72) PT_PRO1PL(0.63) GO(0.53) GOOD(0.50) READY(0.49) LOOK(0.48) GREAT(0.46),GO,False
video_5_73_signer_GO_1,BYE NS_POSSUM HELLO EVERYONE,BYE(0.85) NS_POSSUM(0.62) HELLO(0.58) EVERYONE(0.53),GO,False
video_5_99_signer_GO_1,BYE YES EVERYONE NS_POSSUM PT_PRO1PL,BYE(0.73) YES(0.61) EVERYONE(0.52) NS_POSSUM(0.49) PT_PRO1PL(0.46),GO,False
video_7_27_signer_GO_1,KNOW PT_PRO1PL YES GO PT_DEM3,KNOW(0.66) PT_PRO1PL(0.61) YES(0.54) GO(0.50) PT_DEM3(0.48),GO,False
video_8_55_signer_GO_1,NS_SALLY HELLO PT_POSS1 LOOK YES NS_POSSUM WHAT VERY KNOW PT_DEM3,NS_SALLY(0.87) HELLO(0.76) PT_POSS1(0.64) LOOK(0.62) YES(0.61) NS_POSSUM(0.56) WHAT(0.55) VERY(0.52) KNOW(0.52) PT_DEM3(0.47),GO,False
video_9_38_signer_GO_1,BYE EVERYONE PT_PRO1PL YES HELLO GO OK FINISH GREAT RIGHT,BYE(0.80) EVERYONE(0.69) PT_PRO1PL(0.61) YES(0.60) HELLO(0.59) GO(0.52) OK(0.52) FINISH(0.52) GREAT(0.50) RIGHT(0.47),GO,False
video_11_17_signer_GO_1,CAN KNOW NS_POSSUM YES PT_DEM3 PT_PRO1 BYE,CAN(0.63) KNOW(0.62) NS_POSSUM(0.60) YES(0.53) PT_DEM3(0.50) PT_PRO1(0.47) BYE(0.47),GO,False
video_11_29_signer_GO_1,PT_PRO1PL WATCH YES GO FINISH BYE READY GOOD,PT_PRO1PL(0.71) WATCH(0.68) YES(0.59) GO(0.57) FINISH(0.54) BYE(0.54) READY(0.52) GOOD(0.51),GO,False
video_11_34_signer_GO_1,GOOD YES READY RIGHT FINISH DO PT_DEM3 NS_POSSUM WHAT PT_PRO1PL GO PT_PRO2,GOOD(0.65) YES(0.60) READY(0.58) RIGHT(0.57) FINISH(0.56) DO(0.55) PT_DEM3(0.52) NS_POSSUM(0.51) WHAT(0.51) PT_PRO1PL(0.49) GO(0.48) PT_PRO2(0.45),GO,False
video_11_54_signer_GO_1,FINISH READY NOW GOOD PT_PRO1PL YES GO PT_PRO2 TIME PT_DEM3 NS_POSSUM,FINISH(0.72) READY(0.65) NOW(0.61) GOOD(0.60) PT_PRO1PL(0.60) YES(0.55) GO(0.55) PT_PRO2(0.55) TIME(0.54) PT_DEM3(0.52) NS_POSSUM(0.47),GO,False
video_12_8_signer_GO_1,GOOD NS_POSSUM GO PT_DEM3 PT_PRO1PL SEE YES READY HAVE FINISH GREAT PT_PRO2 KNOW LOOK PT_PRO1,GOOD(0.62) NS_POSSUM(0.61) GO(0.57) PT_DEM3(0.57) PT_PRO1PL(0.55) SEE(0.55) YES(0.55) READY(0.52) HAVE(0.51) FINISH(0.50) GREAT(0.50) PT_PRO2(0.49) KNOW(0.48) LOOK(0.48) PT_PRO1(0.48),GO,False
video_12_16_signer_GO_1,GO NS_POSSUM PT_PRO1PL PT_PRO2 FINISH GOOD BYE SEE LOOK,GO(0.62) NS_POSSUM(0.62) PT_PRO1PL(0.59) PT_PRO2(0.54) FINISH(0.50) GOOD(0.50) BYE(0.49) SEE(0.49) LOOK(0.48),GO,False
video_12_24_signer_GO_1,GOOD READY FINISH YES WATCH PT_PRO1PL KNOW GO,GOOD(0.68) READY(0.68) FINISH(0.66) YES(0.61) WATCH(0.60) PT_PRO1PL(0.51) KNOW(0.50) GO(0.45),GO,False
video_12_29_signer_GO_1,BYE EVERYONE HELLO OKAY GO PT_PRO1PL,BYE(0.91) EVERYONE(0.64) HELLO(0.64) OKAY(0.57) GO(0.53) PT_PRO1PL(0.52),GO,False
video_12_93_signer_GO_1,LOOK YES BYE PT_PRO1PL GO GREAT,LOOK(0.58) YES(0.57) BYE(0.55) PT_PRO1PL(0.53) GO(0.48) GREAT(0.46),GO,False
video_12_94_signer_GO_1,YES KNOW PT_DEM3 GO PT_PRO1PL PT_PRO3 LOOK GREAT GOOD,YES(0.65) KNOW(0.54) PT_DEM3(0.52) GO(0.51) PT_PRO1PL(0.51) PT_PRO3(0.48) LOOK(0.47) GREAT(0.46) GOOD(0.46),GO,False
video_13_34_signer_GO_1,READY GOOD YES FINISH WATCH PT_PRO1PL GO PT_DEM3 TIME,READY(0.66) GOOD(0.63) YES(0.62) FINISH(0.59) WATCH(0.54) PT_PRO1PL(0.49) GO(0.49) PT_DEM3(0.46) TIME(0.45),GO,False
video_13_132_signer_GO_1,BYE PT_PRO1PL YES LOOK GO,BYE(0.82) PT_PRO1PL(0.69) YES(0.66) LOOK(0.54) GO(0.51),GO,False
video_14_33_signer_GO_1,LOOK,LOOK(0.92),GO,False
video_14_106_signer_GO_1,PT_PRO1PL PT_PRO2 KNOW CAN YES GO PT_PRO1 PT_PRO3 BYE FINISH,PT_PRO1PL(0.75) PT_PRO2(0.58) KNOW(0.58) CAN(0.56) YES(0.56) GO(0.55) PT_PRO1(0.54) PT_PRO3(0.49) BYE(0.46) FINISH(0.46),GO,False
video_16_9_signer_GO_1,GOOD READY FINISH WHAT PT_DEM3 YES PT_PRO3PL,GOOD(0.73) READY(0.65) FINISH(0.60) WHAT(0.58) PT_DEM3(0.57) YES(0.54) PT_PRO3PL(0.47),GO,False
video_16_16_signer_GO_1,GOOD NS_POSSUM YES WHAT PT_DEM3 READY PT_PRO2 GO PT_PRO1PL FINISH,GOOD(0.73) NS_POSSUM(0.62) YES(0.61) WHAT(0.58) PT_DEM3(0.55) READY(0.54) PT_PRO2(0.51) GO(0.50) PT_PRO1PL(0.49) FINISH(0.49),GO,False
video_16_100_signer_GO_1,YES RIGHT NS_POSSUM WHAT PT_DEM3 GOOD GREAT,YES(0.77) RIGHT(0.76) NS_POSSUM(0.61) WHAT(0.58) PT_DEM3(0.51) GOOD(0.49) GREAT(0.45),GO,False
video_17_13_signer_GO_1,BYE PT_PRO1PL GO FINISH YES GOOD LOOK OKAY READY,BYE(0.76) PT_PRO1PL(0.61) GO(0.58) FINISH(0.52) YES(0.50) GOOD(0.47) LOOK(0.46) OKAY(0.46) READY(0.46),GO,False
video_17_62_signer_GO_1,YES KNOW PT_DEM3 GREAT WHAT,YES(0.77) KNOW(0.74) PT_DEM3(0.62) GREAT(0.58) WHAT(0.46),GO,False
video_20_14_signer_GO_1,PT_PRO1PL BYE FINISH READY GO YES GOOD KNOW WATCH OK,PT_PRO1PL(0.69) BYE(0.69) FINISH(0.62) READY(0.59) GO(0.55) YES(0.54) GOOD(0.54) KNOW(0.53) WATCH(0.51) OK(0.47),GO,False
video_11_88_signer_READY_1,BYE GO PT_PRO1PL,BYE(0.68) GO(0.59) PT_PRO1PL(0.57),READY,False
video_11_106_signer_READY_1,NOW TIME FINISH READY PT_PRO1PL PT_PRO2 GO LEARN MAKE GOOD THROUGH YES CAN PT_PRO1 NEED OUTSIDE,NOW(0.79) TIME(0.78) FINISH(0.78) READY(0.72) PT_PRO1PL(0.67) PT_PRO2(0.63) GO(0.62) LEARN(0.54) MAKE(0.53) GOOD(0.52) THROUGH(0.49) YES(0.48) CAN(0.47) PT_PRO1(0.47) NEED(0.46) OUTSIDE(0.45),READY,False
video_13_69_signer_READY_1,BYE OKAY NS_SALLY PT_PRO1PL LOOK HELLO GO NS_POSSUM,BYE(0.69) OKAY(0.57) NS_SALLY(0.56) PT_PRO1PL(0.54) LOOK(0.54) HELLO(0.53) GO(0.49) NS_POSSUM(0.49),READY,False
video_14_70_signer_READY_1,GOOD READY YES PT_DEM3 WATCH WHAT PT_PRO2 KNOW,GOOD(0.71) READY(0.70) YES(0.62) PT_DEM3(0.52) WATCH(0.52) WHAT(0.49) PT_PRO2(0.48) KNOW(0.47),READY,False
video_14_77_signer_READY_1,KNOW PT_PRO1 PT_PRO1PL GO READY NS_SALLY WATCH FINISH GOOD SEE YES,KNOW(0.76) PT_PRO1(0.68) PT_PRO1PL(0.67) GO(0.66) READY(0.62) NS_SALLY(0.59) WATCH(0.58) FINISH(0.56) GOOD(0.53) SEE(0.53) YES(0.47),READY,False
video_14_86_signer_READY_1,YES GOOD KNOW WHAT LOOK,YES(0.75) GOOD(0.64) KNOW(0.52) WHAT(0.46) LOOK(0.46),READY,False
video_14_89_signer_READY_1,KNOW NS_SALLY YES GOOD WHAT PT_PRO1 PT_DEM3 LOOK,KNOW(0.71) NS_SALLY(0.71) YES(0.66) GOOD(0.65) WHAT(0.62) PT_PRO1(0.52) PT_DEM3(0.52) LOOK(0.50),READY,False
video_14_90_signer_READY_1,PT_PRO1PL GO GOOD YES FINISH READY BYE OKAY LOOK,PT_PRO1PL(0.70) GO(0.60) GOOD(0.59) YES(0.58) FINISH(0.58) READY(0.53) BYE(0.48) OKAY(0.47) LOOK(0.46),READY,False
video_15_105_signer_READY_1,BYE NS_POSSUM LOOK NS_SALLY HELLO,BYE(0.75) NS_POSSUM(0.59) LOOK(0.58) NS_SALLY(0.53) HELLO(0.49),READY,False
video_16_14_signer_READY_1,YES GREAT RIGHT WHAT LOOK PT_DEM3 GOOD,YES(0.91) GREAT(0.61) RIGHT(0.59) WHAT(0.54) LOOK(0.54) PT_DEM3(0.51) GOOD(0.46),READY,False
video_16_142_signer_READY_1,YES GOOD WATCH PT_PRO1PL READY FINISH GO,YES(0.76) GOOD(0.68) WATCH(0.64) PT_PRO1PL(0.63) READY(0.57) FINISH(0.51) GO(0.46),READY,False
video_16_146_signer_READY_1,GOOD YES READY PT_PRO1PL PT_DEM3 WHAT FINISH LOOK GO GREAT,GOOD(0.68) YES(0.67) READY(0.65) PT_PRO1PL(0.57) PT_DEM3(0.53) WHAT(0.51) FINISH(0.50) LOOK(0.50) GO(0.48) GREAT(0.46),READY,False
video_16_170_signer_READY_1,LOOK NS_SALLY YES GOOD WHAT PT_DEM3 KNOW GREAT,LOOK(0.76) NS_SALLY(0.75) YES(0.68) GOOD(0.59) WHAT(0.48) PT_DEM3(0.48) KNOW(0.48) GREAT(0.46),READY,False
video_20_86_signer_READY_1,BYE LOOK,BYE(0.88) LOOK(0.55),READY,False
video_24_52_signer_READY_1,NS_SALLY LOOK BYE GREAT YES HELLO PT_PRO1PL,NS_SALLY(0.85) LOOK(0.73) BYE(0.57) GREAT(0.53) YES(0.50) HELLO(0.47) PT_PRO1PL(0.47),READY,False
video_24_100_signer_READY_1,YES GOOD WATCH READY KNOW PT_PRO1PL PT_DEM3 WHAT,YES(0.68) GOOD(0.67) WATCH(0.60) READY(0.58) KNOW(0.53) PT_PRO1PL(0.49) PT_DEM3(0.46) WHAT(0.46),READY,False
