clip,predicted_glosses,predicted_with_confidence,ground_truth,correct
video_32_43_signer_THINK_1,HELLO BYE LOOK RIGHT NS_POSSUM,HELLO(0.62) BYE(0.60) LOOK(0.50) RIGHT(0.46) NS_POSSUM(0.45),THINK,False
video_33_54_signer_THINK_1,YES SEE PT_PRO2 PT_PRO3 GO CAN PT_PRO1PL RIGHT,YES(0.65) SEE(0.59) PT_PRO2(0.57) PT_PRO3(0.55) GO(0.54) CAN(0.49) PT_PRO1PL(0.49) RIGHT(0.47),THINK,False
video_33_55_signer_THINK_1,PT_PRO2 PT_PRO3 NS_POSSUM GO CAN SEE PT_PRO1PL YES HAVE NOW LOOK COME WHAT PT_DEM3 PT_PRO1 KNOW WANT PT_POSS2 THINK,PT_PRO2(0.73) PT_PRO3(0.66) NS_POSSUM(0.65) GO(0.65) CAN(0.65) SEE(0.61) PT_PRO1PL(0.56) YES(0.56) HAVE(0.54) NOW(0.52) LOOK(0.51) COME(0.50) WHAT(0.50) PT_DEM3(0.48) PT_PRO1(0.47) KNOW(0.47) WANT(0.46) PT_POSS2(0.46) THINK(0.45),THINK,False
video_33_151_signer_THINK_1,KNOW BYE PT_PRO1 LOOK SEE YES GO WATCH PT_PRO1PL NS_SKIP RIGHT,KNOW(0.75) BYE(0.62) PT_PRO1(0.59) LOOK(0.57) SEE(0.57) YES(0.54) GO(0.54) WATCH(0.49) PT_PRO1PL(0.47) NS_SKIP(0.46) RIGHT(0.45),THINK,False
video_34_49_signer_THINK_1,YES LOOK RIGHT WATCH GREAT SEE PT_PRO2,YES(0.75) LOOK(0.62) RIGHT(0.61) WATCH(0.57) GREAT(0.51) SEE(0.49) PT_PRO2(0.48),THINK,False
video_34_71_signer_THINK_1,OKAY BYE YES NS_SALLY WATCH LOOK PT_PRO1PL GO RIGHT,OKAY(0.86) BYE(0.84) YES(0.71) NS_SALLY(0.65) WATCH(0.63) LOOK(0.61) PT_PRO1PL(0.55) GO(0.52) RIGHT(0.50),THINK,False
video_34_82_signer_THINK_1,BYE HELLO,BYE(1.00) HELLO(0.89),THINK,False
video_34_118_signer_THINK_1,YES OKAY WATCH RIGHT LOOK OK,YES(0.93) OKAY(0.92) WATCH(0.87) RIGHT(0.69) LOOK(0.58) OK(0.56),THINK,False
video_35_18_signer_THINK_1,LOOK PT_DEM3 PT_LOC WHAT NS_SKIP,LOOK(0.95) PT_DEM3(0.59) PT_LOC(0.58) WHAT(0.58) NS_SKIP(0.49),THINK,False
video_35_49_signer_THINK_1,WATCH PT_PRO1PL SEE PT_PRO2 YES WELL GOOD WHAT THAT,WATCH(0.89) PT_PRO1PL(0.65) SEE(0.65) PT_PRO2(0.54) YES(0.51) WELL(0.50) GOOD(0.50) WHAT(0.49) THAT(0.46),THINK,False
video_1_20_signer_WHAT_1,WATCH OKAY LOOK YES OK PT_PRO1PL,WATCH(0.95) OKAY(0.93) LOOK(0.82) YES(0.75) OK(0.75) PT_PRO1PL(0.49),WHAT,False
video_1_74_signer_WHAT_1,GREAT GOOD YES RIGHT PT_DEM3 WHAT,GREAT(0.90) GOOD(0.75) YES(0.65) RIGHT(0.57) PT_DEM3(0.53) WHAT(0.50),WHAT,False
video_1_92_signer_WHAT_1,YES RIGHT WATCH KNOW GREAT WHAT PT_DEM3,YES(0.78) RIGHT(0.63) WATCH(0.54) KNOW(0.54) GREAT(0.50) WHAT(0.49) PT_DEM3(0.48),WHAT,False
video_2_18_signer_WHAT_1,YES GREAT WHAT RIGHT LOOK OKAY NO PT_DEM3 NS_POSSUM GOOD,YES(0.86) GREAT(0.81) WHAT(0.80) RIGHT(0.67) LOOK(0.63) OKAY(0.56) NO(0.56) PT_DEM3(0.55) NS_POSSUM(0.46) GOOD(0.46),WHAT,False
video_2_29_signer_WHAT_1,OKAY GREAT YES OK LOOK RIGHT WATCH,OKAY(0.89) GREAT(0.80) YES(0.80) OK(0.60) LOOK(0.58) RIGHT(0.58) WATCH(0.56),WHAT,False
video_2_38_signer_WHAT_1,OKAY YES WATCH OK LOOK RIGHT PT_PRO1PL,OKAY(0.86) YES(0.81) WATCH(0.76) OK(0.70) LOOK(0.62) RIGHT(0.51) PT_PRO1PL(0.48),WHAT,False
video_2_47_signer_WHAT_1,OKAY YES WATCH LOOK OK RIGHT,OKAY(0.90) YES(0.86) WATCH(0.70) LOOK(0.65) OK(0.60) RIGHT(0.54),WHAT,False
video_2_49_signer_WHAT_1,OKAY YES GREAT WATCH RIGHT LOOK OK NS_SALLY,OKAY(0.89) YES(0.77) GREAT(0.76) WATCH(0.58) RIGHT(0.57) LOOK(0.55) OK(0.55) NS_SALLY(0.47),WHAT,False
video_2_63_signer_WHAT_1,OKAY OK WATCH YES LOOK GREAT,OKAY(0.93) OK(0.76) WATCH(0.71) YES(0.65) LOOK(0.62) GREAT(0.60),WHAT,False
video_2_64_signer_WHAT_1,KNOW YES NS_POSSUM RIGHT PT_PRO1 WHAT HAVE GREAT SEE PT_DEM3 NO PT_PRO3 VERY,KNOW(0.67) YES(0.66) NS_POSSUM(0.55) RIGHT(0.55) PT_PRO1(0.53) WHAT(0.52) HAVE(0.52) GREAT(0.51) SEE(0.51) PT_DEM3(0.50) NO(0.49) PT_PRO3(0.49) VERY(0.47),WHAT,False
video_2_72_signer_WHAT_1,BYE HELLO LOOK,BYE(0.86) HELLO(0.80) LOOK(0.46),WHAT,False
video_2_76_signer_WHAT_1,YES SEE PT_PRO1PL KNOW LOOK RIGHT CAN PT_PRO1 PT_DEM3 GO,YES(0.68) SEE(0.65) PT_PRO1PL(0.63) KNOW(0.62) LOOK(0.58) RIGHT(0.54) CAN(0.53) PT_PRO1(0.47) PT_DEM3(0.46) GO(0.45),WHAT,False
video_2_113_signer_WHAT_1,WATCH YES PT_PRO1PL GO GREAT CAN LOOK THANK-YOU,WATCH(0.79) YES(0.67) PT_PRO1PL(0.67) GO(0.54) GREAT(0.54) CAN(0.46) LOOK(0.46) THANK-YOU(0.45),WHAT,False
video_3_104_signer_WHAT_1,GREAT NO YES RIGHT GOOD WHAT LOOK PT_DEM3 OK,GREAT(0.90) NO(0.75) YES(0.74) RIGHT(0.70) GOOD(0.70) WHAT(0.65) LOOK(0.63) PT_DEM3(0.62) OK(0.59),WHAT,False
video_4_17_signer_WHAT_1,GREAT PT_DEM3 WHAT RIGHT GOOD YES LOOK NO,GREAT(0.88) PT_DEM3(0.76) WHAT(0.74) RIGHT(0.71) GOOD(0.64) YES(0.62) LOOK(0.54) NO(0.49),WHAT,False
video_5_55_signer_WHAT_1,GREAT OKAY OK YES RIGHT LOOK WATCH PT_DEM3 WHAT,GREAT(0.81) OKAY(0.80) OK(0.74) YES(0.69) RIGHT(0.57) LOOK(0.55) WATCH(0.55) PT_DEM3(0.53) WHAT(0.47),WHAT,False
video_6_42_signer_WHAT_1,OKAY YES WATCH OK GREAT LOOK RIGHT NS_SALLY PT_DEM3,OKAY(0.85) YES(0.76) WATCH(0.73) OK(0.71) GREAT(0.64) LOOK(0.57) RIGHT(0.54) NS_SALLY(0.53) PT_DEM3(0.46),WHAT,False
video_7_14_signer_WHAT_1,GREAT NO KNOW YES SEE PT_PRO2 NS_POSSUM WHAT PT_DEM3 LOOK GOOD WATCH,GREAT(0.69) NO(0.65) KNOW(0.59) YES(0.59) SEE(0.57) PT_PRO2(0.55) NS_POSSUM(0.54) WHAT(0.52) PT_DEM3(0.50) LOOK(0.49) GOOD(0.48) WATCH(0.46),WHAT,False
video_7_40_signer_WHAT_1,WATCH OKAY YES OK LOOK PT_PRO1PL GREAT GO RIGHT,WATCH(0.81) OKAY(0.80) YES(0.74) OK(0.70) LOOK(0.56) PT_PRO1PL(0.56) GREAT(0.49) GO(0.49) RIGHT(0.49),WHAT,False
video_7_82_signer_WHAT_1,WATCH GREAT OKAY OK YES GO LOOK PT_PRO1PL RIGHT,WATCH(0.81) GREAT(0.76) OKAY(0.72) OK(0.71) YES(0.65) GO(0.56) LOOK(0.54) PT_PRO1PL(0.50) RIGHT(0.49),WHAT,False
video_7_89_signer_WHAT_1,GREAT PT_DEM3 GOOD YES SEE LOOK RIGHT OK,GREAT(0.69) PT_DEM3(0.55) GOOD(0.51) YES(0.51) SEE(0.49) LOOK(0.49) RIGHT(0.49) OK(0.48),WHAT,False
video_9_24_signer_WHAT_1,PT_PRO1 YES KNOW CAN PT_PRO3 GO PT_DEM3 WHAT RIGHT PT_PRO2 HAVE SEE,PT_PRO1(0.63) YES(0.62) KNOW(0.60) CAN(0.58) PT_PRO3(0.54) GO(0.51) PT_DEM3(0.49) WHAT(0.49) RIGHT(0.48) PT_PRO2(0.48) HAVE(0.47) SEE(0.46),WHAT,False
video_10_20_signer_WHAT_1,LOOK WATCH OKAY OK,LOOK(0.85) WATCH(0.74) OKAY(0.60) OK(0.57),WHAT,False
video_10_31_signer_WHAT_1,WATCH YES PT_PRO1PL GO LOOK,WATCH(0.89) YES(0.62) PT_PRO1PL(0.61) GO(0.55) LOOK(0.50),WHAT,False
video_10_43_signer_WHAT_1,OKAY GREAT YES OK RIGHT WHAT LOOK PT_DEM3 NS_SALLY,OKAY(0.83) GREAT(0.82) YES(0.75) OK(0.71) RIGHT(0.62) WHAT(0.60) LOOK(0.59) PT_DEM3(0.57) NS_SALLY(0.47),WHAT,False
video_10_51_signer_WHAT_1,KNOW YES SEE LOOK RIGHT PT_DEM3,KNOW(0.75) YES(0.71) SEE(0.66) LOOK(0.65) RIGHT(0.57) PT_DEM3(0.49),WHAT,False
video_11_72_signer_WHAT_1,WATCH GREAT YES OKAY OK LOOK PT_PRO1PL,WATCH(0.93) GREAT(0.71) YES(0.70) OKAY(0.69) OK(0.68) LOOK(0.57) PT_PRO1PL(0.46),WHAT,False
video_11_83_signer_WHAT_1,GREAT YES GOOD PT_DEM3 WATCH RIGHT WHAT OK,GREAT(0.73) YES(0.56) GOOD(0.56) PT_DEM3(0.56) WATCH(0.55) RIGHT(0.53) WHAT(0.50) OK(0.49),WHAT,False
video_13_100_signer_WHAT_1,OKAY OK WATCH GREAT YES LOOK RIGHT,OKAY(0.96) OK(0.85) WATCH(0.70) GREAT(0.67) YES(0.65) LOOK(0.62) RIGHT(0.51),WHAT,False
video_16_155_signer_WHAT_1,GREAT YES RIGHT OKAY OK GOOD NO WHAT PT_DEM3 LOOK,GREAT(0.96) YES(0.89) RIGHT(0.83) OKAY(0.80) OK(0.77) GOOD(0.73) NO(0.58) WHAT(0.58) PT_DEM3(0.58) LOOK(0.47),WHAT,False
video_17_28_signer_WHAT_1,OKAY WATCH YES OK PT_PRO1PL LOOK NS_SALLY RIGHT,OKAY(0.83) WATCH(0.78) YES(0.68) OK(0.63) PT_PRO1PL(0.57) LOOK(0.55) NS_SALLY(0.55) RIGHT(0.45),WHAT,False
video_17_80_signer_WHAT_1,YES NO GREAT RIGHT WHAT GOOD PT_DEM3 LOOK NS_POSSUM,YES(0.78) NO(0.75) GREAT(0.75) RIGHT(0.68) WHAT(0.67) GOOD(0.66) PT_DEM3(0.59) LOOK(0.57) NS_POSSUM(0.53),WHAT,False
video_18_27_signer_WHAT_1,WHAT YES NS_POSSUM NO PT_DEM3 GREAT GOOD HAVE RIGHT KNOW BUT VERY NOT PT_PRO1 LOOK THINK,WHAT(0.68) YES(0.67) NS_POSSUM(0.65) NO(0.65) PT_DEM3(0.59) GREAT(0.59) GOOD(0.59) HAVE(0.58) RIGHT(0.57) KNOW(0.57) BUT(0.53) VERY(0.52) NOT(0.50) PT_PRO1(0.50) LOOK(0.47) THINK(0.46),WHAT,False
video_18_138_signer_WHAT_1,WATCH OKAY OK YES PT_PRO1PL LOOK GO BYE,WATCH(0.87) OKAY(0.83) OK(0.68) YES(0.66) PT_PRO1PL(0.58) LOOK(0.57) GO(0.56) BYE(0.48),WHAT,False
video_1_82_signer_GOOD_1,YES GREAT RIGHT PT_DEM3 NO WHAT OK NS_POSSUM,YES(0.83) GREAT(0.77) RIGHT(0.69) PT_DEM3(0.58) NO(0.55) WHAT(0.51) OK(0.50) NS_POSSUM(0.46),GOOD,False
video_2_57_signer_GOOD_1,YES LOOK WATCH NO GREAT GO RIGHT,YES(0.63) LOOK(0.60) WATCH(0.55) NO(0.54) GREAT(0.53) GO(0.53) RIGHT(0.48),GOOD,False
video_3_26_signer_GOOD_1,GREAT YES NO WATCH RIGHT WHAT GOOD NS_POSSUM PT_PRO2 OKAY PT_DEM3,GREAT(0.77) YES(0.75) NO(0.72) WATCH(0.60) RIGHT(0.55) WHAT(0.55) GOOD(0.54) NS_POSSUM(0.52) PT_PRO2(0.50) OKAY(0.49) PT_DEM3(0.47),GOOD,False
video_4_12_signer_GOOD_1,GREAT YES RIGHT GOOD PT_DEM3 NO OK WHAT,GREAT(0.88) YES(0.68) RIGHT(0.63) GOOD(0.62) PT_DEM3(0.60) NO(0.52) OK(0.49) WHAT(0.49),GOOD,False
video_5_60_signer_GOOD_1,YES WATCH RIGHT GREAT OKAY NO SEE PT_PRO2 GO,YES(0.79) WATCH(0.63) RIGHT(0.61) GREAT(0.57) OKAY(0.56) NO(0.51) SEE(0.50) PT_PRO2(0.50) GO(0.49),GOOD,False
video_5_91_signer_GOOD_1,GREAT RIGHT YES GOOD NO PT_DEM3 OK WHAT OKAY LOOK,GREAT(0.97) RIGHT(0.83) YES(0.83) GOOD(0.83) NO(0.74) PT_DEM3(0.73) OK(0.70) WHAT(0.65) OKAY(0.50) LOOK(0.48),GOOD,False
video_5_104_signer_GOOD_1,NOW PUT NEED PT_DEM3 PT_PRO1PL PLEASE GREAT MAKE WHAT ONE PT_PRO2 HAVE CAN GOOD RIGHT SEE PT_LOC,NOW(0.80) PUT(0.67) NEED(0.67) PT_DEM3(0.66) PT_PRO1PL(0.59) PLEASE(0.58) GREAT(0.58) MAKE(0.56) WHAT(0.55) ONE(0.54) PT_PRO2(0.53) HAVE(0.53) CAN(0.52) GOOD(0.51) RIGHT(0.49) SEE(0.46) PT_LOC(0.45),GOOD,False
video_6_108_signer_GOOD_1,YES GREAT RIGHT OK OKAY PT_DEM3,YES(0.86) GREAT(0.84) RIGHT(0.69) OK(0.62) OKAY(0.55) PT_DEM3(0.46),GOOD,False
video_7_11_signer_GOOD_1,YES GREAT NO WHAT RIGHT NS_POSSUM GOOD PT_DEM3,YES(0.76) GREAT(0.71) NO(0.67) WHAT(0.66) RIGHT(0.64) NS_POSSUM(0.61) GOOD(0.60) PT_DEM3(0.60),GOOD,False
video_7_45_signer_GOOD_1,NS_SALLY PT_PRO1 WHAT MAKE CAN YES PT_DEM3 PT_PRO2 PT_PRO3 WANT BUT VERY RIGHT GO LIKE PT_POSS1,NS_SALLY(0.62) PT_PRO1(0.62) WHAT(0.59) MAKE(0.58) CAN(0.57) YES(0.53) PT_DEM3(0.49) PT_PRO2(0.49) PT_PRO3(0.48) WANT(0.47) BUT(0.47) VERY(0.46) RIGHT(0.46) GO(0.46) LIKE(0.46) PT_POSS1(0.46),GOOD,False
video_7_83_signer_GOOD_1,GREAT SEE PT_DEM3 YES RIGHT GOOD GO,GREAT(0.62) SEE(0.52) PT_DEM3(0.52) YES(0.52) RIGHT(0.49) GOOD(0.46) GO(0.45),GOOD,False
video_9_93_signer_GOOD_1,WATCH GREAT YES RIGHT,WATCH(0.76) GREAT(0.64) YES(0.60) RIGHT(0.49),GOOD,False
video_11_46_signer_GOOD_1,GREAT GOOD OK PT_DEM3 FINISH YES RIGHT,GREAT(0.90) GOOD(0.65) OK(0.54) PT_DEM3(0.51) FINISH(0.51) YES(0.49) RIGHT(0.47),GOOD,False
video_11_112_signer_GOOD_1,GREAT YES GOOD RIGHT PT_DEM3 OKAY NO WHAT OK LOOK,GREAT(0.87) YES(0.70) GOOD(0.67) RIGHT(0.63) PT_DEM3(0.57) OKAY(0.55) NO(0.54) WHAT(0.53) OK(0.53) LOOK(0.47),GOOD,False
video_13_103_signer_GOOD_1,GREAT FINISH GOOD LOOK PT_DEM3,GREAT(0.69) FINISH(0.55) GOOD(0.51) LOOK(0.48) PT_DEM3(0.47),GOOD,False
video_13_148_signer_GOOD_1,BYE OKAY LOOK YES RIGHT SEE GO OK NS_SKIP GREAT THANK-YOU,BYE(0.82) OKAY(0.78) LOOK(0.76) YES(0.75) RIGHT(0.57) SEE(0.56) GO(0.54) OK(0.53) NS_SKIP(0.52) GREAT(0.52) THANK-YOU(0.51),GOOD,False
video_14_32_signer_GOOD_1,LOOK,LOOK(1.00),GOOD,False
video_15_29_signer_GOOD_1,HELLO BYE NS_POSSUM,HELLO(0.98) BYE(0.97) NS_POSSUM(0.85),GOOD,False
video_15_75_signer_GOOD_1,GREAT NS_SALLY WHAT OKAY YES LOOK PT_DEM3 OK RIGHT,GREAT(0.77) NS_SALLY(0.73) WHAT(0.73) OKAY(0.67) YES(0.64) LOOK(0.64) PT_DEM3(0.55) OK(0.52) RIGHT(0.45),GOOD,False
video_17_8_signer_GOOD_1,WATCH PT_PRO1PL YES GO OK LOOK OKAY,WATCH(0.94) PT_PRO1PL(0.69) YES(0.67) GO(0.63) OK(0.62) LOOK(0.60) OKAY(0.59),GOOD,False
video_12_31_signer_BYE_1,LOOK BYE WATCH KNOW,LOOK(0.90) BYE(0.88) WATCH(0.72) KNOW(0.49),BYE,False
video_1_81_signer_GO_1,SEE LOOK PT_PRO2 CAN YES GO PT_PRO1PL NS_POSSUM KNOW,SEE(0.65) LOOK(0.62) PT_PRO2(0.62) CAN(0.59) YES(0.57) GO(0.55) PT_PRO1PL(0.54) NS_POSSUM(0.53) KNOW(0.45),GO,False
video_2_37_signer_GO_1,HELLO EVERYONE BYE NS_POSSUM,HELLO(0.75) EVERYONE(0.71) BYE(0.63) NS_POSSUM(0.61),GO,False
video_2_45_signer_GO_1,LOOK,LOOK(1.00),GO,False
video_2_106_signer_GO_1,BYE LOOK WATCH,BYE(0.95) LOOK(0.86) WATCH(0.51),GO,False
video_2_116_signer_GO_1,SEE THANK-YOU PT_PRO2 PT_PRO1PL LOOK PT_PRO3 YES GO PT_DEM3 CAN COME HAVE NS_SKIP GREAT NOW,SEE(0.84) THANK-YOU(0.72) PT_PRO2(0.65) PT_PRO1PL(0.64) LOOK(0.62) PT_PRO3(0.61) YES(0.61) GO(0.57) PT_DEM3(0.54) CAN(0.54) COME(0.53) HAVE(0.52) NS_SKIP(0.52) GREAT(0.47) NOW(0.46),GO,False
video_3_21_signer_GO_1,YES PT_PRO2 NS_POSSUM GO LOOK SEE RIGHT PT_PRO3 KNOW NO GREAT WHAT PT_DEM3,YES(0.76) PT_PRO2(0.73) NS_POSSUM(0.73) GO(0.66) LOOK(0.63) SEE(0.56) RIGHT(0.53) PT_PRO3(0.50) KNOW(0.48) NO(0.48) GREAT(0.46) WHAT(0.46) PT_DEM3(0.46),GO,False
video_3_101_signer_GO_1,GO WATCH YES LOOK BYE PT_PRO1PL NS_SKIP OKAY OK,GO(0.72) WATCH(0.71) YES(0.70) LOOK(0.68) BYE(0.61) PT_PRO1PL(0.58) NS_SKIP(0.55) OKAY(0.48) OK(0.46),GO,False
video_3_122_signer_GO_1,YES GREAT RIGHT OK OKAY LOOK PT_DEM3,YES(0.74) GREAT(0.60) RIGHT(0.57) OK(0.57) OKAY(0.52) LOOK(0.49) PT_DEM3(0.48),GO,False
video_4_60_signer_GO_1,YES NS_POSSUM NO GREAT RIGHT PT_DEM3 WHAT LOOK,YES(0.89) NS_POSSUM(0.83) NO(0.81) GREAT(0.77) RIGHT(0.72) PT_DEM3(0.68) WHAT(0.57) LOOK(0.47),GO,False
video_4_63_signer_GO_1,LOOK SEE YES,LOOK(0.70) SEE(0.63) YES(0.59),GO,False
video_5_38_signer_GO_1,GREAT YES NO GOOD RIGHT WHAT PT_DEM3 OK LOOK,GREAT(0.89) YES(0.69) NO(0.67) GOOD(0.66) RIGHT(0.63) WHAT(0.61) PT_DEM3(0.60) OK(0.52) LOOK(0.48),GO,False
video_5_73_signer_GO_1,YES WATCH OKAY LOOK RIGHT OK PT_PRO1PL GREAT,YES(0.84) WATCH(0.84) OKAY(0.68) LOOK(0.60) RIGHT(0.54) OK(0.51) PT_PRO1PL(0.51) GREAT(0.47),GO,False
video_5_99_signer_GO_1,YES OKAY WATCH GREAT OK RIGHT GO LOOK PT_PRO2,YES(0.75) OKAY(0.65) WATCH(0.55) GREAT(0.54) OK(0.54) RIGHT(0.53) GO(0.48) LOOK(0.48) PT_PRO2(0.46),GO,False
video_7_27_signer_GO_1,YES WATCH GO OKAY LOOK PT_PRO1PL SEE GREAT OK KNOW,YES(0.75) WATCH(0.71) GO(0.70) OKAY(0.68) LOOK(0.65) PT_PRO1PL(0.54) SEE(0.48) GREAT(0.47) OK(0.46) KNOW(0.46),GO,False
video_8_55_signer_GO_1,WATCH OKAY YES LOOK PT_PRO1PL OK GO NS_SALLY RIGHT,WATCH(0.69) OKAY(0.68) YES(0.66) LOOK(0.63) PT_PRO1PL(0.58) OK(0.56) GO(0.50) NS_SALLY(0.50) RIGHT(0.49),GO,False
video_9_38_signer_GO_1,GO YES PT_PRO1PL WATCH GREAT PT_PRO3 RIGHT PT_PRO2 PT_PRO1,GO(0.72) YES(0.71) PT_PRO1PL(0.54) WATCH(0.52) GREAT(0.50) PT_PRO3(0.49) RIGHT(0.49) PT_PRO2(0.49) PT_PRO1(0.48),GO,False
video_11_17_signer_GO_1,KNOW SEE BYE LOOK WATCH NS_SKIP GO PT_PRO1PL PT_PRO1 YES,KNOW(0.75) SEE(0.67) BYE(0.63) LOOK(0.59) WATCH(0.56) NS_SKIP(0.53) GO(0.51) PT_PRO1PL(0.51) PT_PRO1(0.50) YES(0.48),GO,False
video_11_29_signer_GO_1,GO YES GREAT OK PT_PRO1PL WATCH OKAY,GO(0.80) YES(0.71) GREAT(0.68) OK(0.63) PT_PRO1PL(0.58) WATCH(0.53) OKAY(0.53),GO,False
video_11_34_signer_GO_1,GO PT_PRO1PL GREAT YES PT_PRO2 PT_DEM3 CAN PT_PRO3 NOW GET,GO(0.62) PT_PRO1PL(0.61) GREAT(0.60) YES(0.57) PT_PRO2(0.56) PT_DEM3(0.52) CAN(0.51) PT_PRO3(0.48) NOW(0.47) GET(0.47),GO,False
video_11_54_signer_GO_1,WATCH SEE GREAT YES PT_PRO2,WATCH(0.76) SEE(0.65) GREAT(0.59) YES(0.55) PT_PRO2(0.53),GO,False
video_12_8_signer_GO_1,SEE GO PT_PRO1PL PT_PRO2 GREAT WATCH THANK-YOU KNOW CAN LOOK YES PT_DEM3,SEE(0.79) GO(0.62) PT_PRO1PL(0.58) PT_PRO2(0.57) GREAT(0.55) WATCH(0.54) THANK-YOU(0.54) KNOW(0.50) CAN(0.49) LOOK(0.47) YES(0.47) PT_DEM3(0.46),GO,False
video_12_16_signer_GO_1,WATCH LOOK PT_PRO1PL OKAY OK GO SEE YES,WATCH(0.72) LOOK(0.64) PT_PRO1PL(0.63) OKAY(0.61) OK(0.58) GO(0.52) SEE(0.50) YES(0.46),GO,False
video_12_24_signer_GO_1,GREAT GOOD RIGHT YES PT_DEM3 WHAT OK,GREAT(0.96) GOOD(0.76) RIGHT(0.67) YES(0.61) PT_DEM3(0.61) WHAT(0.47) OK(0.47),GO,False
video_12_29_signer_GO_1,LOOK BYE SEE PT_PRO1PL NS_SKIP KNOW GO YES,LOOK(0.89) BYE(0.89) SEE(0.76) PT_PRO1PL(0.57) NS_SKIP(0.56) KNOW(0.55) GO(0.52) YES(0.50),GO,False
video_12_93_signer_GO_1,YES WATCH PT_PRO1PL GO LOOK SEE PT_PRO1 NS_SALLY,YES(0.75) WATCH(0.75) PT_PRO1PL(0.74) GO(0.66) LOOK(0.65) SEE(0.58) PT_PRO1(0.58) NS_SALLY(0.46),GO,False
video_12_94_signer_GO_1,GO PT_PRO1PL SEE PT_PRO2 CAN YES LOOK OK,GO(0.70) PT_PRO1PL(0.65) SEE(0.61) PT_PRO2(0.58) CAN(0.57) YES(0.56) LOOK(0.56) OK(0.52),GO,False
video_13_34_signer_GO_1,GREAT OK YES RIGHT OKAY PT_DEM3 GOOD,GREAT(0.97) OK(0.77) YES(0.76) RIGHT(0.74) OKAY(0.67) PT_DEM3(0.62) GOOD(0.61),GO,False
video_13_132_signer_GO_1,LOOK,LOOK(1.00),GO,False
video_14_33_signer_GO_1,OKAY PT_PRO1PL NS_SALLY YES OK LOOK WATCH GO PT_DEM3 GREAT RIGHT,OKAY(0.69) PT_PRO1PL(0.62) NS_SALLY(0.58) YES(0.57) OK(0.53) LOOK(0.52) WATCH(0.51) GO(0.49) PT_DEM3(0.47) GREAT(0.46) RIGHT(0.45),GO,False
video_14_106_signer_GO_1,GO YES PT_PRO1PL LOOK WATCH OKAY NS_SKIP PT_PRO2,GO(0.72) YES(0.71) PT_PRO1PL(0.65) LOOK(0.61) WATCH(0.53) OKAY(0.49) NS_SKIP(0.47) PT_PRO2(0.47),GO,False
video_16_9_signer_GO_1,GREAT PT_DEM3 GOOD SEE WHAT,GREAT(0.72) PT_DEM3(0.61) GOOD(0.57) SEE(0.53) WHAT(0.47),GO,False
video_16_16_signer_GO_1,OKAY OK WATCH YES LOOK GREAT GO RIGHT,OKAY(0.92) OK(0.88) WATCH(0.86) YES(0.76) LOOK(0.70) GREAT(0.60) GO(0.58) RIGHT(0.50),GO,False
video_16_100_signer_GO_1,SEE GO CAN PT_PRO3 PT_PRO2 KNOW PT_PRO1PL YES PT_PRO1 COME HAVE NS_POSSUM LOOK,SEE(0.67) GO(0.66) CAN(0.65) PT_PRO3(0.64) PT_PRO2(0.64) KNOW(0.61) PT_PRO1PL(0.61) YES(0.59) PT_PRO1(0.58) COME(0.57) HAVE(0.52) NS_POSSUM(0.50) LOOK(0.47),GO,False
video_17_13_signer_GO_1,WATCH GREAT YES PT_PRO1PL GO THANK-YOU OKAY LOOK SEE RIGHT OK,WATCH(0.81) GREAT(0.69) YES(0.66) PT_PRO1PL(0.58) GO(0.56) THANK-YOU(0.51) OKAY(0.50) LOOK(0.49) SEE(0.48) RIGHT(0.48) OK(0.47),GO,False
video_17_62_signer_GO_1,PT_PRO2 CAN GO YES SEE PT_PRO1 PT_PRO1PL PT_DEM3 HAVE KNOW PT_PRO3,PT_PRO2(0.62) CAN(0.61) GO(0.57) YES(0.55) SEE(0.55) PT_PRO1(0.54) PT_PRO1PL(0.49) PT_DEM3(0.48) HAVE(0.47) KNOW(0.47) PT_PRO3(0.45),GO,False
video_20_14_signer_GO_1,WATCH SEE PT_PRO2 THANK-YOU GREAT,WATCH(0.93) SEE(0.81) PT_PRO2(0.61) THANK-YOU(0.60) GREAT(0.60),GO,False
video_11_88_signer_READY_1,WATCH OKAY YES OK GREAT LOOK GO PT_PRO1PL RIGHT,WATCH(0.92) OKAY(0.80) YES(0.79) OK(0.71) GREAT(0.69) LOOK(0.58) GO(0.56) PT_PRO1PL(0.49) RIGHT(0.47),READY,False
video_11_106_signer_READY_1,GREAT WATCH GOOD SEE PT_DEM3 YES,GREAT(0.88) WATCH(0.73) GOOD(0.64) SEE(0.53) PT_DEM3(0.47) YES(0.45),READY,False
video_13_69_signer_READY_1,BYE PT_PRO1PL GO OKAY WATCH OK NS_SKIP LOOK YES COME RIGHT PT_PRO1 NS_SALLY,BYE(0.76) PT_PRO1PL(0.72) GO(0.65) OKAY(0.63) WATCH(0.60) OK(0.59) NS_SKIP(0.57) LOOK(0.57) YES(0.55) COME(0.48) RIGHT(0.47) PT_PRO1(0.47) NS_SALLY(0.46),READY,False
video_14_70_signer_READY_1,GREAT GOOD YES WATCH RIGHT PT_DEM3 WHAT THAT SEE,GREAT(0.84) GOOD(0.70) YES(0.63) WATCH(0.58) RIGHT(0.58) PT_DEM3(0.55) WHAT(0.48) THAT(0.46) SEE(0.46),READY,False
